grp , pp , S , IDR , IDL , decTimeL , MTL , peakVelR , maxangleR , rho , circularityR , accQL , accTimeR , q4L , Rf , q2L , IPerfEfL , q3L , accQR , q2R , flsAmp , peakVelL , phDiffStd , MTR , decTimeR , IPerfR , IPerfL , circularityL , phDiffMean , IPerfEfR , q3R , maxangleL , flsPC , q1L , accTimeL , q4R , q1R , Lf
1,8,1,3,2,0.46919,0.31567,0.49476,0.20222,1,0.89593,0.88644,0.47847,0.88903,1.5775,0.86885,10.653,0.95282,1.1115,0.84827,0.16237,0.53201,0.0045495,0.31558,0.5247,8.2483,8.2459,0.89267,0.091844,9.6229,0.87545,0.2374,0.17664,0.83366,0.53398,0.89193,0.91458,1.5775
1,8,1,3,2,0.49966,0.33182,0.48742,0.2262,1,0.88651,1.0112,0.48193,0.93174,1.5346,0.84851,7.3735,0.76737,1.0937,0.84539,0.1481,0.4697,0.0080659,0.33169,0.52109,7.8482,7.8448,0.87396,0.013454,8.7074,0.86274,0.16447,0.17377,0.88281,0.50336,0.89473,0.93512,1.5346
1,8,4,1,1,0.49009,1.3929,0.13506,0.31259,1,0.65598,1.1286,0.48226,0.62029,0.31672,0.54443,11.547,0.46726,1.2468,0.48875,0.10513,0.16838,0.0013305,1.1344,0.52133,19.116,10.683,0.55088,0.033052,19.996,0.54904,0.35004,0.17663,0.50766,0.51191,0.6493,0.74748,0.31672
1,8,4,1,1,0.47916,1.2223,0.14415,0.2884,1,0.70387,1.0995,0.5137,0.50181,0.29626,0.51714,20.417,0.70473,1.1697,0.56948,0.093379,0.13278,0.00084911,1.3697,0.4891,14.895,18.957,0.62459,0.0038665,16.492,0.66791,0.24889,0.17665,0.58518,0.5244,0.58341,0.70977,0.29626
1,8,4,1,1,0.48241,1.2813,0.17154,0.23026,1,0.64276,1.0986,0.48364,0.56853,0.31196,0.59633,15.34,0.70482,1.3249,0.54586,0.10137,0.15632,0.00092505,1.4221,0.51816,9.5798,14.67,0.68554,0.028553,11.354,0.56577,0.24016,0.17676,0.70386,0.52034,0.54341,0.63633,0.31196
1,8,4,1,2,0.48356,1.1512,0.20958,0.27148,1,0.6448,1.2365,0.46377,0.5892,0.43194,0.56305,6.3077,0.79005,1.4371,0.50716,0.13922,0.21546,0.001231,1.1216,0.53747,6.5929,4.0336,0.67457,0.024124,6.8548,0.64607,0.28553,0.17549,0.71305,0.51799,0.59657,0.77211,0.43194
1,8,4,1,2,0.48791,1.1389,0.17239,0.33514,1,0.66579,1.2026,0.47014,0.61672,0.39063,0.57823,7.3483,0.7857,1.3879,0.57828,0.14464,0.18604,0.0016171,1.0522,0.5325,14.032,5.2104,0.69936,0.044413,13.891,0.60997,0.37133,0.16971,0.73747,0.51409,0.64487,0.65,0.39063
1,8,4,1,2,0.46917,1.4516,0.18514,0.38293,1,0.70079,1.1561,0.47383,0.64311,0.34102,0.58218,2.6936,0.72148,1.4179,0.51187,0.12026,0.18587,0.001582,1.4525,0.52686,3.695,1.8052,0.65958,0.038394,3.9202,0.61967,0.3266,0.17503,0.82774,0.53152,0.62807,0.78081,0.34102
1,8,4,2,1,0.48941,1.2417,0.18004,0.47134,1,0.67281,1.1375,0.47306,0.4958,0.34386,0.55424,11.615,0.67019,1.4654,0.52048,0.11011,0.18661,0.0013628,1.2495,0.52879,7.3946,11.19,0.71457,0.012641,9.0536,0.68852,0.48633,0.17675,0.75958,0.5127,0.44738,0.74853,0.34386
1,8,4,2,1,0.48417,1.2569,0.1607,0.4848,1,0.66408,1.1341,0.4814,0.59564,0.33133,0.55553,15.195,0.63561,1.392,0.46944,0.10374,0.16681,0.00080463,1.2313,0.52136,11.046,13.14,0.67767,0.029506,14.546,0.64895,0.48417,0.17672,0.751,0.5183,0.58293,0.83305,0.33133
1,8,4,2,1,0.49185,1.1201,0.16465,0.27393,1,0.65053,1.1605,0.47537,0.58537,0.36621,0.54489,13.869,0.66739,1.4197,0.56845,0.10994,0.16305,0.00094725,1.1158,0.52719,10.264,13.57,0.68842,0.03534,12.251,0.76789,0.29033,0.17656,0.67744,0.5107,0.54354,0.83177,0.36621
1,8,4,2,2,0.53255,0.59642,0.27339,0.36938,1,0.7698,1.1507,0.42958,0.84215,0.86388,0.72615,6.6774,0.81368,1.3427,0.71255,0.17673,0.26786,0.0037308,0.59707,0.5721,6.7372,4.3765,0.835,-0.052578,7.3704,0.6756,0.25768,0.17539,0.92955,0.46914,0.85165,0.96444,0.86388
1,8,4,2,2,0.5273,0.58023,0.28158,0.42549,1,0.84685,1.1221,0.42807,0.80199,0.85449,0.75168,6.686,0.76532,1.3503,0.78452,0.17321,0.27456,0.0039207,0.58105,0.57366,6.8936,4.4863,0.80332,-0.045469,7.5438,0.72104,0.39719,0.17659,0.76568,0.47442,0.83796,1.0074,0.85449
1,8,4,2,2,0.53044,0.49769,0.31658,0.26522,1,0.84171,1.1318,0.425,0.85227,1.0231,0.78014,6.6183,0.87394,1.3667,0.7451,0.17574,0.30667,0.0020388,0.49778,0.57701,8.0506,5.2326,0.83724,-0.012629,8.4438,0.69152,0.18263,0.17612,0.86038,0.47157,0.90974,0.91556,1.0231
1,8,4,3,1,0.48731,1.3475,0.18825,0.46178,1,0.62981,1.1862,0.50471,0.51166,0.36851,0.51616,4.4403,0.56546,1.2055,0.58647,0.10894,0.20943,0.0013548,1.2852,0.49676,3.8222,3.9985,0.64962,0.01253,6.4948,0.57276,0.39961,0.17637,0.65509,0.51344,0.57167,0.73384,0.36851
1,8,4,3,1,0.49629,1.2001,0.1811,0.40888,1,0.64027,1.2043,0.46927,0.60812,0.38069,0.502,10.238,0.54149,1.4152,0.51937,0.1071,0.20326,0.0023893,1.1819,0.53269,5.1042,9.108,0.61863,-0.0070229,8.0051,0.54062,0.43137,0.17549,0.64523,0.50542,0.56062,0.8101,0.38069
1,8,4,3,1,0.49302,1.2243,0.15302,0.28395,1,0.66837,1.1876,0.47416,0.61102,0.34981,0.50986,10.446,0.63328,1.383,0.53388,0.10981,0.1798,0.0010768,1.1429,0.52862,7.2263,10.44,0.67866,0.037904,13.241,0.70315,0.40433,0.17676,0.75577,0.50894,0.63002,0.87549,0.34981
1,8,4,3,2,0.45637,0.27811,0.51105,0.273,1,0.91227,0.85501,0.49739,0.83852,1.7904,1.0171,9.7764,0.94409,1.0294,0.92215,0.1216,0.53706,0.0082497,0.27802,0.50621,9.3673,9.3643,0.86316,0.067047,12.581,0.87282,0.21728,0.16716,0.79932,0.54724,0.85449,0.90619,1.7904
1,8,4,3,2,0.46186,0.25873,0.51905,0.13696,1,0.86731,0.87892,0.49487,0.83976,1.9531,0.93409,12.187,0.88908,1.0528,0.89897,0.15249,0.54357,0.0087216,0.25878,0.509,10.055,10.061,0.86568,0.10257,12.344,0.85306,0.16649,0.17563,0.82712,0.54201,0.93439,0.87653,1.9531
1,8,4,3,2,0.42607,0.22447,0.64452,0.15838,1,0.91229,0.75343,0.53409,0.82743,2.2786,0.91228,15.464,0.94532,0.90503,0.95609,0.13909,0.59803,0.0081256,0.22465,0.47037,11.602,11.615,0.87112,0.035065,13.613,0.86723,0.21235,0.17569,0.77437,0.57839,0.92418,0.85374,2.2786
1,8,7,1,1,0.50448,1.3468,0.16446,0.40156,1,0.63405,1.2312,0.48239,0.5798,0.33967,0.50934,8.5482,0.70438,1.3349,0.51914,0.11282,0.18794,0.0011387,1.1774,0.52017,13.646,7.8941,0.64715,0.033133,14.95,0.64247,0.46923,0.17645,0.61508,0.497,0.55665,0.69968,0.33967
1,8,7,1,1,0.46949,1.4145,0.18378,0.37163,1,0.63521,1.0899,0.47821,0.5639,0.33908,0.54197,6.9079,0.6926,1.3193,0.57441,0.11007,0.17847,0.0011219,1.4118,0.52298,6.3534,6.9271,0.66853,0.0633,6.8811,0.56949,0.29272,0.1767,0.72006,0.53181,0.59862,0.65593,0.33908
1,8,7,1,1,0.48676,1.1389,0.18807,0.41423,1,0.66687,1.1278,0.48213,0.54395,0.37202,0.60098,13.904,0.70671,1.2681,0.5546,0.12134,0.16004,0.0019654,1.3264,0.51899,5.9404,13.807,0.68991,0.071356,6.4219,0.59718,0.40152,0.17639,0.64469,0.51583,0.53346,0.79763,0.37202
1,8,7,1,2,0.51465,1.0138,0.22361,0.65158,1,0.60232,1.2109,0.48277,0.5304,0.49825,0.59379,4.8802,0.63344,1.2463,0.53886,0.14286,0.22804,0.00097018,0.93815,0.51925,10.752,2.5865,0.622,-0.029948,10.677,0.52323,0.33906,0.17674,0.59259,0.48634,0.58526,0.69866,0.49825
1,8,7,1,2,0.4835,1.1082,0.17139,0.39115,1,0.7131,1.0482,0.49363,0.6283,0.41316,0.56402,6.0378,0.72506,1.1745,0.62604,0.13364,0.15396,0.002102,1.1054,0.50791,8.2317,3.6961,0.67735,0.029666,8.4259,0.6709,0.41546,0.17588,0.67345,0.51792,0.62122,0.75007,0.41316
1,8,7,1,2,0.4859,1.0429,0.19214,0.50615,1,0.65173,1.0551,0.4903,0.5982,0.47789,0.65991,4.4038,0.8595,1.1878,0.56901,0.15242,0.18099,0.0022956,0.9848,0.51151,9.6674,2.5027,0.74044,0.046206,10.031,0.67803,0.40766,0.17394,0.74005,0.51506,0.61856,0.79454,0.47789
1,8,7,2,1,0.47634,1.3301,0.16895,0.40982,1,0.68402,1.0811,0.49267,0.65868,0.36621,0.52538,5.2862,0.62384,1.2201,0.48602,0.11213,0.17614,0.0014007,1.2182,0.50926,7.706,4.9537,0.674,0.053618,8.8149,0.80738,0.34746,0.17672,0.64573,0.52459,0.58952,0.81578,0.36621
1,8,7,2,1,0.49071,1.1036,0.17142,0.67774,1,0.59387,1.1219,0.48751,0.56944,0.39062,0.50081,14.966,0.67562,1.2232,0.43778,0.11767,0.15277,0.0011952,1.2332,0.51365,4.6414,14.546,0.71773,0.050142,5.5217,0.609,0.53271,0.17672,0.7585,0.51203,0.56995,0.72968,0.39062
1,8,7,2,1,0.48229,1.3193,0.17936,0.4411,1,0.66245,1.1786,0.48572,0.54859,0.37287,0.55774,4.4039,0.7584,1.2558,0.5259,0.11429,0.18952,0.0015435,1.2076,0.51592,6.5785,4.0761,0.71175,0.074268,8.0432,0.74907,0.5621,0.17675,0.60541,0.51847,0.55102,0.79955,0.37287
1,8,7,2,2,0.50531,0.55784,0.30106,0.35578,1,0.77288,1.0242,0.48724,0.77947,0.89164,0.69488,7.0657,0.83076,1.0616,0.70943,0.17671,0.2569,0.0026245,0.55795,0.51456,7.1941,4.6702,0.75181,-0.0089075,7.4083,0.7939,0.45515,0.17578,0.84312,0.49649,0.81755,0.81737,0.89164
1,8,7,2,2,0.51412,0.51868,0.31348,0.38602,1,0.80786,1.0587,0.48231,0.8561,0.9341,0.70972,7.7279,0.83885,1.0803,0.75828,0.17396,0.26162,0.0033248,0.51885,0.51963,7.748,5.0317,0.82955,0.016162,8.6046,0.72415,0.44686,0.17148,0.88042,0.48782,0.83718,0.81134,0.9341
1,8,7,2,2,0.49753,0.49184,0.33296,0.48448,1,0.77204,0.99461,0.47114,0.87723,1.0254,0.75099,6.3069,0.88411,1.133,0.7335,0.17074,0.27838,0.0085743,0.49167,0.5309,8.1615,5.2945,0.82523,-0.029893,9.0669,0.73722,0.41704,0.17179,0.89903,0.5045,0.83867,0.87436,1.0254
1,8,7,3,1,0.49894,1.0321,0.19712,0.44548,1,0.60515,1.1483,0.4926,0.5127,0.44222,0.58693,10.514,0.73229,1.1201,0.52498,0.12557,0.20035,0.0020673,1.0726,0.50883,3.7348,10.001,0.70936,0.055793,6.2402,0.6358,0.47908,0.17647,0.76961,0.50294,0.54276,0.74058,0.44222
1,8,7,3,1,0.49693,1.0627,0.18645,0.3398,1,0.63983,1.141,0.48263,0.52433,0.44389,0.5013,12.522,0.72738,1.1796,0.60319,0.12179,0.18429,0.0023916,1.1705,0.51823,2.2346,12.617,0.69134,0.04738,3.9657,0.62025,0.60159,0.17579,0.66879,0.50544,0.60028,0.78096,0.44389
1,8,7,3,1,0.49868,1.041,0.21188,0.15455,1,0.66077,1.2364,0.46055,0.61888,0.42832,0.6543,8.8436,0.71167,1.3759,0.53615,0.12683,0.21094,0.0016523,1.1017,0.54079,3.469,9.1996,0.73824,0.073974,5.9248,0.68033,0.22454,0.17676,0.70012,0.50305,0.65288,0.69677,0.42832
1,8,7,3,2,0.46442,0.24178,0.56837,0.15085,1,0.84393,0.87855,0.51018,0.76054,2.0508,0.99749,9.4527,0.9132,0.97917,0.8811,0.12608,0.5822,0.026961,0.24191,0.49398,10.802,10.813,0.80845,0.038654,11.814,0.76716,0.17846,0.17466,0.62741,0.53974,0.88161,0.82364,2.0508
1,8,7,3,2,0.4332,0.23753,0.59739,0.26134,1,0.88127,0.77583,0.50317,0.81242,2.0616,0.99788,11.575,0.96249,1.0144,0.85199,0.14376,0.61489,0.016614,0.23721,0.50105,10.977,10.971,0.89704,0.070742,11.704,0.86965,0.17784,0.17639,0.74808,0.57102,0.91708,0.92396,2.0616
1,8,7,3,2,0.43882,0.24595,0.6006,0.15246,1,0.85943,0.79553,0.52342,0.79116,2.0508,0.97193,11.975,0.90004,0.93497,0.85189,0.13173,0.59353,0.012389,0.24588,0.48066,10.621,10.631,0.89943,-0.017068,13.335,0.81898,0.20366,0.17605,0.85053,0.56527,0.86697,0.85282,2.0508
1,9,1,1,1,0.48872,1.9106,0.13326,0.19194,1,0.71983,1.1992,0.50721,0.66023,0.24152,0.59855,5.1006,0.80966,1.2464,0.58871,0.078501,0.12239,0.0080287,1.845,0.49363,4.4723,5.1855,0.77334,0.085585,3.4745,0.76488,0.21374,0.17658,0.76096,0.51225,0.61052,0.71841,0.24152
1,9,1,1,1,0.50326,1.8207,0.11231,0.27692,1,0.73652,1.3045,0.50032,0.6076,0.2585,0.53216,5.7075,0.81056,1.2155,0.54817,0.091854,0.11618,0.0053132,1.5547,0.50133,8.7711,7.0835,0.6141,0.091453,7.7066,0.67161,0.19926,0.17591,0.82617,0.49807,0.63349,0.69793,0.2585
1,9,1,1,1,0.48671,1.9727,0.14593,0.30082,1,0.61504,1.2332,0.51386,0.64218,0.23895,0.65177,3.0099,0.71781,1.229,0.55719,0.082835,0.13499,0.0044507,1.8192,0.48731,6.2614,2.733,0.64155,0.13983,6.4815,0.79876,0.24355,0.17656,0.77312,0.5138,0.60782,0.70063,0.23895
1,9,1,1,2,0.46866,1.451,0.14252,0.24053,1,0.761,1.0615,0.51056,0.70707,0.34877,0.70572,2.5811,0.85819,1.2519,0.55959,0.1264,0.11747,0.0062548,1.4482,0.49014,3.7367,1.8185,0.77675,0.027866,3.7576,0.83318,0.35258,0.17367,0.84534,0.53204,0.66445,0.8251,0.34877
1,9,1,1,2,0.50116,1.2017,0.16013,0.27122,1,0.75924,1.2562,0.49307,0.71206,0.39354,0.63662,3.772,0.81975,1.3144,0.51567,0.15216,0.12644,0.011619,1.2449,0.50801,5.7685,3.1109,0.71511,0.039528,5.8905,0.76574,0.28482,0.16494,0.80008,0.50004,0.60222,0.83704,0.39354
1,9,1,1,2,0.51015,1.2048,0.16721,0.46164,1,0.71416,1.2697,0.48911,0.63272,0.40838,0.67932,2.8568,0.82404,1.2548,0.56264,0.14992,0.14454,0.0092185,1.2044,0.51172,4.438,2.1688,0.69285,-0.014449,4.228,0.76565,0.23117,0.16873,0.87227,0.49068,0.61878,0.81968,0.40838
1,9,1,2,1,0.50055,1.5517,0.14149,0.31081,1,0.72743,1.3468,0.49046,0.69121,0.30353,0.60951,3.4055,0.72395,1.4077,0.62418,0.097774,0.13139,0.0063302,1.5529,0.5102,2.6156,3.5021,0.72461,0.10015,2.7879,0.81665,0.26774,0.17674,0.79023,0.50011,0.64399,0.86799,0.30353
1,9,1,2,1,0.5021,1.6254,0.16473,0.27872,1,0.66674,1.3142,0.5156,0.63486,0.29151,0.50877,5.0576,0.85059,1.2254,0.50901,0.090369,0.13754,0.0063424,1.704,0.485,2.426,4.9922,0.7177,0.10499,2.6404,0.68092,0.26115,0.17644,0.88115,0.49883,0.63629,0.82485,0.29151
1,9,1,2,1,0.4896,1.4905,0.15527,0.31255,1,0.74646,1.2538,0.49819,0.71829,0.32106,0.62894,3.7254,0.80745,1.3644,0.65403,0.094446,0.14348,0.0074843,1.4902,0.50249,2.726,3.616,0.78004,0.1181,2.8436,0.91435,0.25936,0.17582,0.89254,0.51107,0.75772,0.92133,0.32106
1,9,1,2,2,0.50838,0.91655,0.19213,0.30702,1,0.74762,1.1503,0.4748,0.72134,0.54783,0.73554,4.5492,0.87535,1.2572,0.59852,0.15607,0.15965,0.0052087,0.91666,0.5263,4.3945,2.8545,0.83468,0.035374,5.1831,0.76638,0.30998,0.17592,0.90468,0.49272,0.64184,0.92672,0.54783
1,9,1,2,2,0.49751,0.76911,0.22428,0.34792,1.0435,0.83517,1.0401,0.49903,0.74537,0.64174,0.72638,4.6694,0.81925,1.077,0.73056,0.14171,0.19242,0.93112,0.76906,0.50228,5.2246,3.3885,0.82103,-0.6212,5.5355,0.8359,0.32035,0.14115,0.8916,0.50379,0.69523,0.8167,0.66964
1,9,1,2,2,0.48739,0.69808,0.23671,0.4142,1,0.78805,0.98816,0.50129,0.754,0.73982,0.7906,5.3158,0.86095,1.0323,0.74209,0.17231,0.22246,0.005547,0.69824,0.50015,5.7483,3.7374,0.80728,-0.0075664,6.3563,0.89981,0.23179,0.17628,0.84689,0.51405,0.76219,0.91133,0.73982
1,9,1,3,1,0.48793,1.3845,0.14669,0.21823,1,0.67471,1.146,0.48856,0.63112,0.34652,0.66652,6.1109,0.87561,1.3013,0.58399,0.1063,0.13464,0.0056778,1.4487,0.51214,1.8191,6.225,0.76139,0.08851,2.7166,0.77434,0.26467,0.17663,0.82915,0.51324,0.62102,0.78009,0.34652
1,9,1,3,1,0.50447,1.3084,0.13568,0.24854,1,0.74911,1.2999,0.49581,0.63626,0.36951,0.54886,5.0163,0.75867,1.3419,0.69873,0.098831,0.12841,0.006154,1.2996,0.50516,2.5186,5.2656,0.77789,0.13458,3.5472,0.82321,0.35165,0.17359,0.84201,0.49652,0.64875,0.8274,0.36951
1,9,1,3,1,0.48674,1.3128,0.1544,0.29546,1,0.78299,1.1588,0.50364,0.59098,0.38365,0.71037,4.08,0.83814,1.3011,0.63236,0.089,0.14301,0.014955,1.2554,0.4973,2.4437,4.0927,0.75823,0.13204,2.2458,0.80761,0.29407,0.16565,0.76078,0.51403,0.75583,0.78352,0.38365
1,9,1,3,2,0.47844,0.78206,0.19962,0.21364,1,0.76335,0.96107,0.4894,0.7394,0.66817,0.83689,4.5467,0.81926,1.1929,0.6751,0.17225,0.17919,0.0096504,0.78212,0.5119,3.3639,3.3676,0.77314,0.11067,5.4254,0.91471,0.23423,0.174,0.78711,0.52286,0.72203,0.89446,0.66817
1,9,1,3,2,0.47346,0.55389,0.25272,0.22251,1,0.83115,0.90668,0.49672,0.80114,0.93587,0.84352,5.5833,0.83682,1.0275,0.84683,0.17581,0.23804,0.0051938,0.5536,0.50509,4.713,4.7084,0.81726,-0.024181,6.4326,0.86797,0.24615,0.17434,0.78714,0.52835,0.77653,0.79532,0.93587
1,9,1,3,2,0.48857,0.42616,0.32406,0.14959,1,0.86577,0.9631,0.48437,0.84971,1.2063,0.87779,7.2362,0.82969,1.0754,0.86136,0.17349,0.31583,0.0080649,0.42605,0.51799,6.1591,6.1599,0.86413,-0.049515,8.3698,0.8389,0.15848,0.17675,0.83429,0.5138,0.86577,0.87683,1.2063
1,9,4,1,1,0.48334,1.3724,0.17862,0.29056,1,0.65768,1.1929,0.47192,0.56354,0.36227,0.66334,5.5673,0.79562,1.4015,0.63644,0.11137,0.1746,0.0033301,1.4028,0.52881,3.8479,5.0914,0.65977,0.088987,3.9905,0.7122,0.28883,0.17671,0.69061,0.51761,0.63106,0.7458,0.36227
1,9,4,1,1,0.49366,1.4291,0.17309,0.36691,1,0.68015,1.257,0.47587,0.55295,0.35979,0.56543,3.6717,0.82209,1.4533,0.53807,0.11697,0.17145,0.0051422,1.4263,0.52484,3.7757,3.7924,0.71223,0.037781,3.7229,0.69193,0.35693,0.17653,0.88138,0.50705,0.53921,0.81465,0.35979
1,9,4,1,1,0.49239,1.4007,0.18878,0.25678,1,0.64887,1.2204,0.47841,0.5641,0.32066,0.71533,7.7944,0.89573,1.3897,0.57817,0.1107,0.15987,0.0093409,1.4549,0.52249,4.8152,7.6837,0.71345,0.1114,4.8127,0.65068,0.26619,0.17597,0.64439,0.50906,0.58842,0.69642,0.32066
1,9,4,1,2,0.49386,1.1305,0.18553,0.27487,1,0.70878,1.3418,0.50513,0.70848,0.42379,0.67325,2.6888,1.0393,1.3675,0.64237,0.15695,0.16535,0.0023937,1.131,0.49576,4.7603,2.324,0.79412,0.00046209,5.3143,0.83506,0.32255,0.16572,0.90849,0.50703,0.626,0.87548,0.42379
1,9,4,1,2,0.47387,1.054,0.17371,0.32786,1,0.66742,1.0745,0.48849,0.65503,0.50781,0.70498,2.5183,0.86887,1.3437,0.55975,0.14043,0.16167,0.018521,0.90561,0.5131,8.4464,2.5511,0.75999,0.11985,6.3791,0.69991,0.28184,0.17598,0.76867,0.52712,0.67072,0.92165,0.50781
1,9,4,1,2,0.4846,0.99798,0.20194,0.42181,1,0.78586,1.1279,0.5028,0.64769,0.51048,0.65787,3.9272,0.76867,1.316,0.64962,0.15639,0.19037,0.0081918,0.97883,0.49856,7.2044,2.6285,0.76002,-0.03777,7.0683,0.76479,0.42806,0.17427,0.73979,0.51641,0.57422,0.86382,0.51048
1,9,4,2,1,0.48654,1.1336,0.19314,0.32212,1,0.73431,1.1957,0.48373,0.62888,0.45211,0.57866,5.0146,0.78753,1.5222,0.63069,0.12888,0.18636,0.0036448,1.1335,0.51716,3.5588,4.7439,0.74781,0.055759,4.1906,0.81308,0.42082,0.17653,0.72173,0.51435,0.57723,0.97136,0.45211
1,9,4,2,1,0.49044,1.1574,0.18083,0.34944,1,0.74961,1.2436,0.49,0.48217,0.43403,0.56394,4.8058,0.83781,1.4852,0.56949,0.12709,0.18062,0.0047077,1.158,0.51087,3.4696,4.6186,0.77234,0.091433,4.2345,0.8402,0.6915,0.17672,0.8276,0.51043,0.60906,0.89435,0.43403
1,9,4,2,1,0.47927,1.2519,0.17713,0.24143,1,0.63664,1.177,0.49205,0.55787,0.39438,0.59153,4.5181,0.69455,1.5029,0.59739,0.12205,0.17083,0.0039325,1.2506,0.50875,3.2168,4.3053,0.63493,0.13594,3.9516,0.7893,0.27202,0.17675,0.67366,0.52154,0.61504,0.86992,0.39438
1,9,4,2,2,0.47601,0.47987,0.33511,0.27684,1,0.81393,0.91624,0.49761,0.79869,1.0696,0.85577,8.2543,0.88858,1.0258,0.78428,0.17583,0.32066,0.0032218,0.47894,0.50449,8.4175,5.4685,0.83176,0.018145,9.2704,0.84178,0.23619,0.17663,0.8727,0.5261,0.76157,0.8113,1.0696
1,9,4,2,2,0.46033,0.52649,0.31439,0.26919,1,0.81089,0.86259,0.49076,0.71379,1.019,0.80261,6.3166,0.88733,1.0619,0.79233,0.1725,0.28733,0.010999,0.5266,0.51115,7.6606,5.0036,0.79901,0.038991,7.9367,0.85068,0.32222,0.17316,0.80666,0.5416,0.76049,0.86719,1.019
1,9,4,2,2,0.47634,0.49905,0.32574,0.37176,1,0.77532,0.91244,0.48831,0.70857,1.0254,0.80937,7.7659,0.89403,1.064,0.75892,0.17479,0.31764,0.0049044,0.49907,0.5137,8.035,5.2275,0.81183,0.016548,8.6199,0.80472,0.37034,0.17539,0.84111,0.52567,0.77992,0.79005,1.0254
1,9,4,3,1,0.49906,1.1889,0.16855,0.33019,1,0.72329,1.4167,0.50397,0.62923,0.41853,0.69649,4.6505,1.0302,1.3846,0.67689,0.11926,0.1675,0.0040255,1.1875,0.49688,2.2078,4.5199,0.79298,0.084907,3.4929,0.87419,0.33985,0.17627,0.9185,0.50179,0.59686,0.92091,0.41853
1,9,4,3,1,0.4757,1.0827,0.17739,0.45448,1,0.72072,1.1195,0.47595,0.58581,0.46064,0.59945,5.2903,0.8776,1.3308,0.61384,0.10285,0.18013,0.016063,1.0823,0.52498,2.412,4.9524,0.73312,0.1197,2.5434,0.78063,0.46757,0.16538,0.64644,0.52523,0.62241,0.73527,0.46064
1,9,4,3,1,0.48193,1.0217,0.17848,0.43128,1,0.81305,1.1196,0.48535,0.61003,0.48828,0.65385,5.3102,0.88759,1.3131,0.70881,0.10596,0.18759,0.010243,1.0207,0.51564,2.5618,5.2714,0.77356,0.12558,2.8258,0.86943,0.31326,0.16441,0.6792,0.51906,0.58057,0.84931,0.48828
1,9,4,3,2,0.45708,0.28369,0.51916,0.2586,1,0.87044,0.84638,0.48747,0.84567,1.7904,0.89546,10.834,0.90785,1.0716,0.86843,0.13988,0.46017,0.0084317,0.28373,0.51607,9.1845,9.1845,0.86042,-0.09952,13.164,0.79636,0.21359,0.17528,0.81878,0.54645,0.89893,0.95694,1.7904
1,9,4,3,2,0.48709,0.29218,0.46743,0.23032,1,0.90689,0.95582,0.4823,0.9084,1.709,0.91073,11.88,0.91587,1.1039,0.92088,0.15207,0.44807,0.012329,0.29276,0.52112,8.8969,8.9169,0.90088,-0.11398,12.693,0.88145,0.16094,0.17667,0.84851,0.51634,0.93495,0.89541,1.709
1,9,4,3,2,0.49871,0.313,0.4296,0.16956,1,0.88344,1.0093,0.48739,0.84612,1.5775,0.90617,9.4221,0.81542,1.0783,0.88008,0.14975,0.40758,0.013454,0.31318,0.51581,8.3217,8.3391,0.88888,-0.0043526,11.196,0.86192,0.15667,0.17508,0.8724,0.5045,0.88435,0.9543,1.5775
1,9,7,1,1,0.50427,1.4411,0.16784,0.30255,1,0.70929,1.2366,0.47822,0.55476,0.35383,0.54687,3.6986,0.72137,1.3574,0.59338,0.11896,0.17004,0.0068085,1.4371,0.52249,3.7656,3.7675,0.64315,0.065281,3.948,0.59323,0.31906,0.17601,0.82777,0.49644,0.62307,0.73634,0.35383
1,9,7,1,1,0.48823,1.4228,0.17128,0.2369,1,0.67143,1.0954,0.48325,0.53491,0.32552,0.59515,5.3309,0.62527,1.3073,0.54766,0.10614,0.1702,0.0081604,1.4992,0.51742,3.5993,5.4563,0.68204,0.062889,3.7412,0.6388,0.37679,0.17668,0.69594,0.51279,0.63658,0.72032,0.32552
1,9,7,1,1,0.49577,1.4808,0.1834,0.36717,1,0.64686,1.1975,0.46851,0.59779,0.33854,0.52091,3.82,0.68267,1.4361,0.5287,0.10548,0.17519,0.0051558,1.481,0.53218,3.6611,3.6413,0.63007,0.096897,3.7161,0.54179,0.29345,0.17669,0.66598,0.50492,0.57035,0.8182,0.33854
1,9,7,1,2,0.50796,1.0753,0.1943,0.36449,1,0.74437,1.1802,0.45156,0.69448,0.47907,0.66055,3.7891,0.75098,1.4811,0.54437,0.1495,0.17803,0.0053133,1.0722,0.54938,5.0045,2.4527,0.77115,0.025512,5.1516,0.71694,0.3372,0.17499,0.78504,0.49298,0.54335,0.8974,0.47907
1,9,7,1,2,0.52013,1.1049,0.19942,0.24625,1,0.72053,1.3275,0.44778,0.65848,0.42969,0.67802,3.5511,0.80791,1.5333,0.57272,0.15486,0.15997,0.012288,1.1542,0.55311,4.7183,2.7341,0.79193,0.10175,4.8337,0.54797,0.30439,0.1678,0.90958,0.48093,0.64421,0.7971,0.42969
1,9,7,1,2,0.4967,0.99938,0.21733,0.44427,1,0.73837,1.1109,0.47447,0.62401,0.47743,0.69256,2.7865,0.83319,1.3403,0.54567,0.15943,0.18703,0.005606,0.9994,0.52654,5.3972,2.6289,0.77055,0.069604,5.6419,0.63249,0.38927,0.16965,0.72252,0.50431,0.61371,0.83373,0.47743
