grp,pp,S,IDL,IDR,HarmonicityL,HarmonicityR,HarmonicityDownL,HarmonicityDownR,HarmonicityUpL,HarmonicityUpR,CircularityL,CircularityR,fL,fR,IDefL,IDefR,peakVelL,peakVelR,MTL,MTR,accTimeL,accTimeR,decTimeL,decTimeR,accQL,accQR,IPerfL,IPerfR,IPerfEfL,IPerfEfR,vfTrajCircularityL,vfTrajCircularityR,vfCircularityL,vfCircularityR,q1L,q1R,q2L,q2R,q3L,q3R,q4L,q4R,maxangleL,maxangleR,MI,rho,flsPC,flsAmp,phDiffMean,phDiffStd,d4D,d3D,d2D,d1D,minPeakDelay,minPeakDelayNorm
2,4,1,1,1,0.18253,0.070354,0.15241,0.034295,0.25666,0.11413,0.81144,0.84017,0.21272,0.21272,5.3606,6.3482,0.11993,0.12472,2.411,2.391,0.9255,0.805,1.4895,1.59,0.37842,0.32959,2.2078,2.2258,2.2239,2.655,0.70465,0.75554,0.37959,0.39705,0.92249,0.94279,0.62592,0.65033,0.82309,0.86327,0.6218,0.65703,1.9634,0.48929,0.74079,1,0.9944,0.36914,0.057567,0.0052911,1.2528,0.28785,1.1498,0.03869,-0.0105,-0.0087101
2,4,1,1,1,0.24122,0.081748,0.17744,0.046158,0.30878,0.13219,0.77172,0.79212,0.22195,0.22195,5.4287,5.59,0.1053,0.10852,2.332,2.289,0.812,0.654,1.458,1.606,0.36164,0.29284,2.2821,2.325,2.3279,2.4421,0.75122,0.7416,0.4693,0.44419,0.88529,0.91303,0.62427,0.62623,0.82739,0.82755,0.58717,0.61035,0.90741,0.42777,0.77697,1,0.9986,0.40431,0.057566,0.005716,1.1672,0.38235,1.0109,0.050737,0.005,0.0042882
2,4,1,1,1,0.28685,0.10895,0.27113,0.10895,0.33027,0.085277,0.77046,0.81662,0.17284,0.18149,5.7223,6.0353,0.098328,0.10108,2.6515,2.6825,0.9385,0.882,1.6665,1.7795,0.36822,0.32368,2.0072,1.9848,2.1582,2.2509,0.69022,0.72717,0.44339,0.46585,0.82596,0.92617,0.57404,0.63788,0.73557,0.89969,0.59528,0.60025,0.40667,0.55362,0.70906,1,0.99848,0.33438,0.018486,0.0048441,1.2204,0.30726,1.1064,0.0069694,-0.0345,-0.026023
2,4,1,1,2,0.054173,0.10163,0.033489,0.091164,0.075403,0.12525,0.83823,0.8353,0.29297,0.29297,5.6684,4.9647,0.12271,0.11498,1.671,1.62,0.48,0.442,1.187,1.183,0.28332,0.2818,3.1849,2.4691,3.3922,3.0646,0.77633,0.77868,0.39101,0.34809,0.97613,0.94598,0.73052,0.72211,0.8962,0.89313,0.70736,0.714,0.58746,0.33541,0.74914,1,0.99987,0.53378,0.01883,0.0032951,1.2168,0.58807,0.97677,0.015355,0.015,0.017953
2,4,1,1,2,0.17024,0.063376,0.065421,0.053406,0.31861,0.068015,0.8147,0.82983,0.2917,0.2917,5.5701,4.6619,0.12195,0.11949,1.717,1.723,0.551,0.494,1.16,1.222,0.3296,0.28068,3.0996,2.3215,3.2441,2.7057,0.78986,0.79951,0.36821,0.3501,0.96007,0.95561,0.71874,0.72183,0.89269,0.90476,0.66232,0.70461,0.55792,0.38042,0.79917,1,0.99949,0.52366,0.073379,0.0049694,1.2023,0.52815,0.97599,0.060667,0.013,0.015143
2,4,1,1,2,0.14514,0.050656,0.074752,0.041487,0.25857,0.052919,0.78905,0.84252,0.28062,0.28062,5.4183,5.1606,0.13244,0.12481,1.746,1.774,0.567,0.462,1.198,1.308,0.32436,0.26472,3.0481,2.2548,3.1032,2.909,0.71213,0.77111,0.43547,0.37074,0.90128,0.97521,0.66773,0.73067,0.84575,0.90031,0.60665,0.65936,0.97745,0.53264,0.75382,1,0.99625,0.48273,0.024224,0.0033323,1.2107,0.43244,1.0299,0.019418,0,0
2,4,1,1,3,0.1095,0.033173,0.095938,0.01837,0.11834,0.05387,0.82743,0.7931,0.28796,0.28796,5.7019,4.0519,0.1562,0.14838,1.787,1.759,0.572,0.535,1.246,1.219,0.31988,0.29312,2.9781,1.4778,3.1908,2.3035,0.71829,0.68241,0.40893,0.36642,0.95565,0.92241,0.65837,0.61399,0.92484,0.84735,0.65581,0.639,1.4109,1.5333,0.79208,1,0.99822,0.55823,0.081217,0.005206,1.219,0.3119,1.0965,0.056755,0.013,0.01455
2,4,1,1,3,0.10634,0.070304,0.052249,0.07225,0.17221,0.062368,0.82151,0.85802,0.32552,0.32552,5.1736,4.6935,0.12929,0.1289,1.476,1.47,0.458,0.404,1.025,1.059,0.3099,0.27863,3.6056,1.7683,3.5051,3.1928,0.7608,0.83927,0.37415,0.30448,0.96435,0.9713,0.70629,0.76894,0.89247,0.93817,0.71015,0.73215,0.36342,0.40008,0.79059,1,0.99526,0.54421,0.05763,0.0030971,1.219,0.62441,0.946,0.0544,0.014,0.01897
2,4,1,1,3,0.061227,0.070456,0.041946,0.062353,0.15212,0.085524,0.83813,0.78584,0.32992,0.32992,5.3796,3.4122,0.1345,0.12653,1.522,1.524,0.438,0.395,1.065,1.117,0.29945,0.26624,3.4967,1.7057,3.5345,2.239,0.77183,0.74009,0.35296,0.33037,0.97016,0.90149,0.75385,0.74099,0.88913,0.87858,0.67277,0.60238,0.78828,0.55984,0.76451,1,0.98625,0.67645,0.031812,0.0071677,1.1797,0.56299,0.94951,0.035813,0.017,0.022339
2,4,1,2,1,0.075294,0.065318,0.030496,0.060829,0.11516,0.072057,0.7436,0.84103,0.35903,0.35903,4.1251,5.4277,0.1447,0.15594,1.374,1.372,0.47,0.421,0.891,0.928,0.3432,0.32064,1.8919,3.879,3.0022,3.9561,0.66398,0.78839,0.29466,0.31224,0.84506,0.91673,0.65407,0.75958,0.69522,0.88272,0.62325,0.70212,0.48118,0.37937,0.76384,1,0.97593,0.53138,0.057351,0.0056086,1.1687,0.47548,1.0028,0.052903,0.04,0.058224
2,4,1,2,1,0.11447,0.12938,0.071116,0.10049,0.25807,0.14103,0.78099,0.83343,0.4069,0.4069,4.2651,5.1759,0.14766,0.15759,1.275,1.245,0.391,0.39,0.86,0.845,0.31399,0.31574,2.0388,4.2746,3.3452,4.1574,0.72885,0.78548,0.32871,0.35616,0.91636,0.93265,0.71693,0.75319,0.8106,0.88012,0.6319,0.68805,0.45607,0.47711,0.78732,1,0.99601,0.65372,0.06429,0.0048245,1.1877,0.56479,0.95069,0.056046,0.02,0.031373
2,4,1,2,1,0.10369,0.12812,0.075005,0.11754,0.15848,0.12812,0.78918,0.83159,0.42093,0.42093,3.8812,5.3811,0.15398,0.16047,1.198,1.185,0.371,0.366,0.799,0.804,0.32014,0.31676,2.1698,4.4911,3.2397,4.541,0.74508,0.79322,0.2895,0.36918,0.92581,0.92215,0.72466,0.75671,0.78452,0.88345,0.67772,0.68638,0.33314,0.52758,0.78964,1,0.99439,0.66235,0.050206,0.0027867,1.1842,0.60647,0.93819,0.044671,0.01,0.016694
2,4,1,2,2,0.12877,0.27038,0.58549,0.27981,0.12258,0.2571,0.75602,0.80034,0.626,0.626,3.4717,4.3512,0.2043,0.21988,0.82,0.823,0.267,0.288,0.566,0.532,0.3325,0.35438,3.1701,4.8603,4.2337,5.287,0.72909,0.7656,0.26511,0.24937,0.81791,0.9038,0.71264,0.74009,0.76616,0.80368,0.66727,0.69889,0.21012,0.24626,0.79998,1,0.9652,0.77947,0.13395,0.010388,1.1141,0.71243,0.81105,0.13252,0.029,0.070732
2,4,1,2,2,0.17158,0.27861,0.10032,0.40723,0.28293,0.22057,0.80576,0.86772,0.65984,0.65984,3.688,4.6753,0.22031,0.22745,0.774,0.762,0.273,0.293,0.49,0.469,0.35569,0.38512,3.3585,5.2493,4.7649,6.1356,0.78503,0.85456,0.26041,0.22303,0.94592,0.94397,0.76562,0.82126,0.79283,0.90564,0.70741,0.79482,0.20866,0.29151,0.88319,1,0.99312,0.87319,0.083546,0.0034178,1.2039,0.73595,0.88244,0.086611,0.016,0.041344
2,4,1,2,2,0.29981,1,0.68562,1,0.27916,1,0.84798,0.86361,0.65104,0.65104,4.0888,4.2557,0.22379,0.22298,0.7615,0.7665,0.2685,0.296,0.4885,0.465,0.35704,0.38619,3.4136,5.2185,5.3694,5.5521,0.83781,0.85474,0.20567,0.18471,0.96641,0.94731,0.79772,0.84084,0.84267,0.88324,0.77276,0.78593,0.27588,0.24619,0.8509,1,0.99896,0.8982,0.087244,0.0028296,1.2186,0.79849,0.87648,0.077397,0.022,0.057781
2,4,1,2,3,1,1,1,1,1,1,0.86685,0.85773,0.83705,0.83705,3.4098,3.655,0.28034,0.29204,0.594,0.596,0.27,0.272,0.324,0.32,0.45375,0.4695,4.3762,4.3615,5.7403,6.1325,0.85448,0.86689,0.14545,0.16619,0.91247,0.91715,0.85918,0.88698,0.82185,0.84612,0.8213,0.82178,0.14434,0.14599,0.76171,1,0.99688,0.99508,0.099081,0.0077325,1.2276,0.86465,0.85636,0.094303,0.02,0.06734
2,4,1,2,3,1,1,1,1,1,1,0.82984,0.86691,0.86806,0.86806,3.6672,3.7978,0.3133,0.28978,0.576,0.57,0.2645,0.2725,0.3035,0.2985,0.46847,0.47694,4.513,4.5605,6.3667,6.6629,0.81417,0.85164,0.14654,0.16518,0.86518,0.92085,0.85923,0.87663,0.7664,0.80913,0.76469,0.84589,0.21635,0.17889,0.92309,1,0.99557,0.97284,0.14435,0.002566,1.2019,0.81363,0.87656,0.1332,0.025,0.086806
2,4,1,2,3,1,1,1,1,1,1,0.82823,0.80734,1.285,1.285,3.1776,3.3453,0.41214,0.40652,0.39,0.396,0.188,0.2,0.204,0.197,0.47814,0.51691,6.6653,6.5643,8.1477,8.4478,0.83233,0.81593,0.13632,0.13758,0.8592,0.8667,0.88694,0.91481,0.80485,0.75068,0.81414,0.79063,0.24614,0.2133,0.87575,1,0.99962,0.97242,0.16582,0.0047482,1.1557,0.78305,0.81173,0.16688,0.025,0.12821
2,4,2,1,1,0.23839,0.052271,0.1781,0.031326,0.37361,0.074829,0.83342,0.83276,0.29033,0.29033,5.3142,5.5118,0.11943,0.12855,1.7435,1.7635,0.62,0.5325,1.1535,1.229,0.34746,0.29671,3.0524,3.0179,3.048,3.1256,0.76834,0.75398,0.33572,0.39173,0.9543,0.94702,0.72247,0.71206,0.90032,0.86993,0.66415,0.62879,0.39731,0.89403,0.75186,1,0.99888,0.51543,0.030955,0.0069929,1.2307,0.52158,1.0237,0.036954,0.0375,0.043017
2,4,2,1,1,0.11962,0.10679,0.071914,0.09277,0.14708,0.094298,0.85136,0.84098,0.29431,0.29431,5.5947,5.7394,0.11955,0.11893,1.7495,1.7115,0.543,0.5515,1.1655,1.1925,0.31223,0.32305,3.042,3.1095,3.1979,3.3534,0.7734,0.80275,0.37415,0.37889,0.98549,0.93766,0.74086,0.73714,0.91129,0.81812,0.70528,0.6686,0.47244,0.4684,0.76191,1,0.9979,0.51319,0.055086,0.0065827,1.248,0.55054,1.0365,0.051808,0.049,0.056016
2,4,2,1,1,0.12448,0.085629,0.062199,0.077548,0.14342,0.084538,0.82219,0.85692,0.2917,0.2917,5.3981,5.597,0.12108,0.12367,1.734,1.72,0.614,0.605,1.068,1.117,0.35723,0.34969,3.0692,3.0941,3.1131,3.2541,0.7563,0.8224,0.35664,0.31108,0.92536,0.95961,0.73146,0.77523,0.82746,0.83984,0.69367,0.70211,0.74093,0.27071,0.76065,1,0.99535,0.49507,0.031464,0.0033053,1.2335,0.51689,1.0439,0.031999,0.045,0.051903
2,4,2,1,2,0.18042,0.036855,0.067255,0.028337,0.28173,0.044347,0.78069,0.79442,0.32552,0.32552,5.0033,4.2623,0.13168,0.16497,1.456,1.463,0.478,0.474,0.968,0.976,0.33542,0.33013,3.6552,2.7341,3.4364,2.9134,0.73807,0.72688,0.3231,0.2795,0.89495,0.9019,0.69694,0.659,0.81286,0.78696,0.62227,0.63328,0.52098,1.2415,0.42862,1,0.99108,0.53825,0.51513,0.10615,1.1302,0.61753,0.97116,0.31619,0.087,0.11951
2,4,2,1,2,0.067916,0.05721,0.062806,0.093481,0.067916,0.048039,0.85846,0.84213,0.33908,0.33908,5.4505,4.9376,0.13454,0.14168,1.483,1.501,0.493,0.511,0.977,0.971,0.33556,0.34423,3.5886,2.6649,3.6753,3.2895,0.79265,0.81678,0.33135,0.29466,0.96466,0.91626,0.77572,0.74589,0.90451,0.83735,0.71799,0.72693,0.65965,0.27756,0.77286,1,0.99934,0.59534,0.12978,0.0085763,1.2486,0.55252,1.0456,0.10882,0.051,0.06878
2,4,2,1,2,0.056251,0.073006,0.052203,0.09865,0.069186,0.060885,0.87073,0.88522,0.33011,0.33011,5.5315,5.0991,0.13948,0.13082,1.489,1.46,0.461,0.542,1.017,0.94,0.31899,0.36785,3.5742,2.7397,3.7149,3.4925,0.81576,0.87385,0.35861,0.2959,0.99071,0.96018,0.7767,0.83319,0.93482,0.90789,0.74656,0.80217,0.61645,1.1876,0.77415,1,0.99991,0.58989,0.04934,0.0030728,1.2751,0.62976,1.0297,0.042248,0.054,0.072532
2,4,2,1,3,0.3101,1,0.23955,1,0.31498,1,0.80694,0.80693,0.28483,0.86806,5.3225,3.3877,0.13104,0.24558,1.773,0.581,0.724,0.253,1.056,0.32,0.3964,0.43846,3.0017,4.4741,3.002,5.8307,0.74,0.7944,0.42052,0.17193,0.93567,0.86184,0.70075,0.80275,0.86766,0.77478,0.65282,0.7522,0.94878,0.20117,0.16486,3,0.66298,0.74463,-2.2332,0.49437,1.1686,0.99774,0.93023,-1.2833,-5e-06,-1.7212e-05
2,4,2,1,3,0.17989,1,0.12443,1,0.24356,1,0.77324,0.79746,0.29721,0.89164,5.0594,3.0387,0.13578,0.26809,1.645,0.539,0.6435,0.243,1.0275,0.2945,0.37438,0.45123,3.2352,4.8228,3.0756,5.6378,0.66082,0.79961,0.35821,0.14763,0.89006,0.87571,0.63993,0.82681,0.79539,0.74424,0.56419,0.74274,0.48837,0.17871,0.20934,3,0.61664,0.67433,-1.8412,0.43606,1.1354,0.99937,0.88709,-1.1667,-5.05e-05,-0.00018738
2,4,2,1,3,0.16438,1,0.10704,1,0.19619,1,0.80569,0.78347,0.29721,0.89164,5.3578,3.1462,0.12842,0.2567,1.709,0.553,0.588,0.258,1.123,0.289,0.34094,0.47519,3.1141,4.7007,3.1351,5.6893,0.74781,0.76677,0.36289,0.14101,0.93307,0.83792,0.71309,0.84696,0.82837,0.73281,0.64063,0.68125,0.97619,0.17237,0.24332,3,0.63849,0.70085,-1.5688,0.36776,1.1392,1.0269,0.88787,-1.0886,-1e-05,-3.6166e-05
2,4,2,2,1,1,0.18415,1,0.19687,1,0.17472,0.76068,0.79608,0.8212,0.27743,2.9621,5.3025,0.234,0.1219,0.601,1.793,0.265,0.626,0.333,1.193,0.43961,0.35589,4.3252,2.9682,4.9286,2.9573,0.73772,0.71686,0.14616,0.3937,0.75737,0.90381,0.73989,0.59933,0.76387,0.83925,0.70696,0.67731,0.23462,0.52477,0.14405,3,0.56184,0.66057,1.9918,0.54464,1.1174,1.0119,0.89911,0.6248,-0.046,-0.15308
2,4,2,2,1,1,0.44075,1,0.43565,1,0.40722,0.79604,0.7468,0.7855,0.26537,2.72,5.406,0.23509,0.12038,0.638,1.905,0.293,0.737,0.34,1.162,0.46441,0.38539,4.0744,2.7937,4.2633,2.8378,0.7855,0.75858,0.14445,0.52817,0.78758,0.89525,0.79433,0.61251,0.78968,0.90509,0.75035,0.68052,0.25695,2.8703,0.16878,3,0.58057,0.71536,2.8407,0.44456,1.1127,0.96216,0.87268,1.5495,0.003,0.0094044
2,4,2,2,1,1,0.36596,1,0.52571,1,0.13375,0.78322,0.75012,0.74125,0.25885,2.9152,5.897,0.21492,0.10719,0.673,1.953,0.307,0.82,0.354,1.1715,0.46321,0.41723,3.8625,2.725,4.3316,3.0195,0.7827,0.72052,0.16122,0.5367,0.77338,0.90034,0.79633,0.63049,0.80722,0.8756,0.74538,0.64417,0.21612,0.66947,0.13521,3,0.45974,0.56947,3.1075,0.46237,1.109,1.0072,0.82638,2.2531,-0.0045,-0.013373
2,4,2,2,2,1,0.42317,1,0.41922,1,0.42064,0.78984,0.72135,1.0203,0.33524,2.7111,3.4081,0.30507,0.13215,0.485,1.442,0.227,0.6135,0.259,0.8165,0.47216,0.42987,5.3597,2.7739,5.59,2.3634,0.80408,0.80132,0.16395,0.54861,0.78248,0.8344,0.81184,0.69705,0.81332,0.86764,0.74629,0.66937,0.16469,0.51835,0.16166,3,0.74108,0.73029,2.6178,0.37717,1.0864,1.0014,0.77716,1.9131,0.018,0.074227
2,4,2,2,2,1,0.31897,1,0.34584,1,0.17856,0.79533,0.76793,0.83008,0.28076,2.8037,4.5826,0.24236,0.12282,0.6,1.713,0.273,0.665,0.317,1.07,0.46053,0.38098,4.3324,2.3351,4.6729,2.6752,0.80997,0.77475,0.14175,0.37485,0.80741,0.87846,0.8088,0.66843,0.83233,0.82503,0.77116,0.68322,0.18004,0.45,0.088337,3,0.64953,0.74741,2.9809,0.59536,1.1299,1.0314,0.85286,1.5939,-0.013,-0.043333
2,4,2,2,2,1,0.36477,1,0.51532,1,0.12195,0.80904,0.75129,0.86167,0.28722,2.7684,4.9201,0.25748,0.13147,0.584,1.758,0.268,0.733,0.313,1.085,0.46481,0.40187,4.4511,2.2753,4.7403,2.7987,0.83005,0.74398,0.15316,0.51269,0.82599,0.92041,0.84766,0.6576,0.84665,0.9105,0.77079,0.61455,0.22005,0.45391,0.17209,3,0.58953,0.65898,3.0619,0.39704,1.1256,1.0424,0.82402,2.4686,0.017,0.058219
2,4,2,2,3,1,1,1,1,1,1,0.86784,0.90302,1.3021,1.3021,3.299,4.03,0.44009,0.44136,0.386,0.384,0.195,0.194,0.188,0.194,0.51157,0.49633,6.7344,6.7694,8.5467,10.495,0.89984,0.90688,0.13471,0.13575,0.86222,0.92776,0.93906,0.95982,0.89206,0.87983,0.82398,0.87522,0.17355,0.21267,0.7379,1,0.97388,0.99924,0.19562,0.0060455,1.2564,0.89025,0.88332,0.18322,0.022,0.11399
2,4,2,2,3,1,1,1,1,1,1,0.83289,0.85633,1.3563,1.3563,3.4954,3.786,0.43873,0.46215,0.372,0.37,0.192,0.186,0.181,0.188,0.51163,0.50432,6.9878,7.0256,9.3962,10.232,0.86083,0.88145,0.13484,0.13197,0.87785,0.90559,0.94284,0.93685,0.82023,0.84764,0.83586,0.86111,0.24775,0.14683,0.88659,1,0.99265,0.98255,0.17309,0.0066433,1.2108,0.82321,0.85399,0.1718,0.016,0.086022
2,4,2,2,3,1,1,1,1,1,1,0.88174,0.865,1.878,1.878,2.9899,3.1886,0.57747,0.62691,0.273,0.276,0.144,0.134,0.133,0.143,0.52297,0.5,9.5218,9.4183,10.952,11.553,0.92426,0.90285,0.10819,0.1337,0.84028,0.86162,0.95395,0.95603,0.92675,0.92127,0.8646,0.80291,0.22553,0.16481,0.87931,1,0.99962,0.83841,0.13506,0.0052874,1.2508,0.93241,0.81045,0.12927,0.009,0.065934
2,4,3,1,1,0.35468,0.056719,0.40272,0.025866,0.30008,0.091432,0.82165,0.84196,0.23475,0.23475,5.6043,5.879,0.097597,0.10431,2.139,2.138,0.733,0.645,1.393,1.48,0.33439,0.30536,2.488,2.4892,2.6201,2.7498,0.7429,0.76516,0.42735,0.41238,0.97021,0.98312,0.69573,0.73432,0.90768,0.832,0.61993,0.65608,0.50874,0.41365,0.77109,1,0.99598,0.41036,0.04599,0.0049253,1.2291,0.52414,1.0152,0.046049,-0.002,-0.00187
2,4,3,1,1,0.32291,0.055872,0.41729,0.040181,0.26209,0.065991,0.79622,0.84916,0.23251,0.23251,5.7464,5.6568,0.094866,0.10402,2.166,2.179,0.743,0.649,1.42,1.51,0.32913,0.29697,2.457,2.4424,2.653,2.5961,0.73999,0.82414,0.40684,0.36483,0.93064,0.95053,0.65916,0.78885,0.83508,0.90745,0.6144,0.65945,0.47667,0.39633,0.77597,1,0.99167,0.3924,0.051271,0.0039262,1.2128,0.51429,1.0138,0.048113,0.025,0.023084
2,4,3,1,1,0.24813,0.05357,0.36135,0.049479,0.20162,0.069095,0.8283,0.84235,0.2414,0.2414,5.7018,5.9191,0.10545,0.10636,2.042,2.049,0.6755,0.655,1.3485,1.361,0.337,0.31362,2.6062,2.5973,2.7923,2.8888,0.7462,0.7614,0.38532,0.36323,0.95634,0.93322,0.69983,0.74565,0.86094,0.8204,0.65829,0.65431,0.71808,0.59625,0.76474,1,0.99745,0.42803,0.051942,0.0035429,1.2338,0.4777,1.0577,0.047001,0.0335,0.032811
2,4,3,1,2,0.39597,1,0.27784,1,0.45196,0.24312,0.71882,0.84209,0.15944,0.48496,5.7313,4.7593,0.08071,0.16748,3.046,1.012,1.209,0.319,1.852,0.662,0.38937,0.33667,1.7472,3.9526,1.8816,4.7029,0.73074,0.80573,0.60969,0.33041,0.94955,0.92655,0.57107,0.78301,0.86473,0.87754,0.58056,0.70984,1.1637,0.40775,0.22246,3,0.85611,1.0368,-1.2825,0.43445,1.1096,0.99408,0.86541,-1.1037,2e-06,3.9526e-06
2,4,3,1,2,0.23998,1,0.14095,1,0.33167,1,0.79264,0.85768,0.19849,0.58753,5.9215,4.6947,0.096435,0.19842,2.536,0.847,0.902,0.319,1.663,0.523,0.34501,0.38896,2.0986,4.7226,2.335,5.5428,0.73833,0.83998,0.43985,0.26684,0.93159,0.92943,0.68279,0.8291,0.89369,0.86859,0.61182,0.74829,0.39539,0.41835,0.23849,3,0.78366,1.0639,-1.7719,0.46445,1.1691,1.0494,0.90995,-1.4474,-4.3e-05,-0.00010153
2,4,3,1,2,0.18508,1,0.14528,1,0.22621,0.31624,0.79026,0.84974,0.19531,0.60369,6.0581,4.7956,0.094644,0.19577,2.565,0.854,0.915,0.318,1.696,0.518,0.35584,0.38411,2.0748,4.6838,2.3618,5.6154,0.71909,0.82008,0.47293,0.292,0.95321,0.89985,0.63709,0.80357,0.95127,0.87196,0.60473,0.73739,0.45427,0.34777,0.23923,3,0.81383,1.1289,-1.6921,0.45017,1.1665,1.0365,0.91369,-1.3039,-4.7e-05,-0.00011007
2,4,3,1,3,0.1038,1,0.10844,1,0.082125,1,0.81795,0.80958,0.28646,0.8724,5.2418,3.6733,0.12853,0.25998,1.709,0.576,0.5605,0.2575,1.1475,0.306,0.31809,0.46001,3.1141,4.513,3.0672,6.3772,0.78797,0.80242,0.39034,0.19659,0.95383,0.89634,0.75573,0.83454,0.94274,0.73815,0.62053,0.74774,0.33012,0.24977,0.26742,3,0.67297,0.74272,-1.8154,0.35155,1.1504,1.0615,0.85842,-1.8012,-2.25e-05,-7.8125e-05
2,4,3,1,3,0.096546,1,0.076501,1,0.13049,1,0.80855,0.82119,0.28076,0.83008,5.6665,3.9608,0.12546,0.25213,1.846,0.6135,0.606,0.2565,1.167,0.332,0.33959,0.44565,2.883,4.2371,3.0696,6.4561,0.74219,0.80945,0.42093,0.18377,0.92687,0.89173,0.66054,0.81927,0.95797,0.79263,0.64507,0.75191,0.43983,0.24687,0.2364,3,0.69564,0.80064,-1.5997,0.38643,1.1589,1.0715,0.87619,-1.3846,-5.9e-05,-0.00019234
2,4,3,1,3,0.095315,1,0.10359,1,0.085911,1,0.77687,0.77964,0.3102,0.91912,1.9577,3.0069,0.1356,0.28231,1.642,0.551,0.534,0.245,1.092,0.289,0.33354,0.46586,3.2411,4.7177,1.1923,5.4572,0.76842,0.78883,0.418,0.20159,0.94232,0.84526,0.6716,0.81771,0.95341,0.78456,0.65764,0.72579,0.84588,2.9285,0.21471,3,0.71142,0.76085,-1.5465,0.38796,1.1285,1.0451,0.84222,-1.2669,-5.2e-05,-0.00018875
2,4,3,2,1,1,0.4087,1,0.41797,1,0.305,0.85575,0.78559,0.75405,0.24723,3.6981,5.7674,0.21518,0.10194,0.662,1.97,0.283,0.7765,0.371,1.178,0.43721,0.39631,3.9267,2.7015,5.5863,2.9276,0.85643,0.76684,0.18537,0.45719,0.8941,0.88475,0.79876,0.70814,0.87789,0.93503,0.85488,0.66153,0.20351,0.41417,0.21235,3,0.79088,0.93887,2.7924,0.30399,1.1809,1.0822,0.87246,2.3121,-0.023,-0.069486
2,4,3,2,1,1,0.3529,1,0.3247,1,0.40852,0.80904,0.78911,0.77097,0.25699,3.565,5.4271,0.21153,0.096196,0.648,1.973,0.283,0.816,0.356,1.172,0.43899,0.40548,4.0115,2.6974,5.5015,2.7507,0.79405,0.77145,0.18653,0.427,0.82089,0.9177,0.76183,0.68078,0.80114,0.71873,0.78293,0.74648,0.1907,0.55154,0.23308,3,0.68596,0.83275,2.1923,0.24457,1.1463,1.0545,0.87289,1.6253,0.021,0.064815
2,4,3,2,1,1,0.3454,1,0.30711,1,0.34609,0.83081,0.80461,0.78928,0.26755,3.2649,5.7572,0.23011,0.10149,0.627,1.868,0.274,0.726,0.343,1.164,0.44409,0.37371,4.1459,2.849,5.2072,3.082,0.82734,0.75005,0.16011,0.42368,0.85396,0.93523,0.808,0.72215,0.84795,0.77271,0.79653,0.70526,0.20631,0.36897,0.25798,3,0.70922,0.8271,2.0636,0.2528,1.1793,1.0734,0.89959,1.8869,0.012,0.038278
2,4,3,2,2,1,0.17205,1,0.21227,1,0.12787,0.81796,0.83625,1.0324,0.34877,3.3226,4.8661,0.2995,0.1258,0.484,1.474,0.231,0.599,0.255,0.875,0.47628,0.40743,5.3708,2.7137,6.8648,3.3013,0.79777,0.80308,0.15039,0.3238,0.80968,0.91238,0.80919,0.73739,0.80875,0.82642,0.78499,0.74356,0.16291,0.27309,0.20626,3,0.6767,0.66014,1.8062,0.27414,1.1969,1.1107,0.90501,1.3086,0.012,0.049587
2,4,3,2,2,1,0.28642,1,0.31241,1,0.20424,0.8503,0.76367,0.89947,0.29554,3.2215,4.9238,0.25019,0.11851,0.561,1.6715,0.262,0.7185,0.3,0.991,0.4649,0.40308,4.6336,2.3931,5.7423,2.9457,0.86506,0.75806,0.15207,0.40359,0.86547,0.88775,0.8591,0.67904,0.88268,0.7465,0.82069,0.68671,0.20157,0.58013,0.16847,3,0.7106,0.77114,2.5429,0.39034,1.16,1.061,0.85004,2.2297,-0.048,-0.17112
2,4,3,2,2,1,0.31396,1,0.29918,1,0.31396,0.82718,0.79044,0.97656,0.32106,3.0834,4.9903,0.27719,0.12312,0.507,1.543,0.246,0.666,0.264,0.862,0.48474,0.43041,5.1271,2.5924,6.0817,3.2341,0.8362,0.76447,0.14254,0.44711,0.84823,0.85238,0.83405,0.73961,0.84496,0.79304,0.81483,0.68259,0.18708,1.7861,0.17502,3,0.73578,0.74942,2.4818,0.43009,1.1634,1.0858,0.8352,2.0756,-0.01,-0.039448
2,4,3,2,3,1,1,1,1,1,1,0.88449,0.87022,1.3563,1.3563,2.6959,3.8435,0.44017,0.46553,0.371,0.373,0.193,0.187,0.178,0.186,0.52273,0.50667,7.0066,6.9691,7.2666,10.304,0.92526,0.87059,0.18238,0.14147,0.85646,0.87034,0.97996,0.91184,0.92843,0.86993,0.85044,0.83571,0.33611,0.46615,0.8797,1,0.99065,0.98371,0.16355,0.0081878,1.2439,0.89599,0.85934,0.15503,0.018,0.097035
2,4,3,2,3,1,1,1,1,1,1,0.86954,0.83202,1.6276,1.6276,3.1513,3.5176,0.47667,0.54042,0.303,0.304,0.161,0.154,0.146,0.156,0.52286,0.49587,8.5791,8.5509,10.4,11.571,0.88835,0.862,0.14192,0.13166,0.85052,0.87251,0.94454,0.97113,0.89561,0.87279,0.82798,0.81675,0.14213,0.1312,0.82177,1,0.9896,0.8305,0.18897,0.0036304,1.204,0.89125,0.80216,0.18522,0.016,0.10561
