group , participant , session , IDRight , IDLeft , hand , value
2,5,1,2,1,2,1.0189
2,5,1,2,1,2,1.1599
2,5,1,2,1,2,1.1161
2,5,1,2,2,1,0.95356
2,5,1,2,2,1,0.94866
2,5,1,2,2,1,0.91527
2,5,1,2,2,2,1.065
2,5,1,2,2,2,1.1064
2,5,1,2,2,2,1.0498
2,5,1,3,1,1,1.0136
2,5,1,3,1,1,1.0039
2,5,1,3,1,1,1.1458
2,5,1,3,1,2,0.85235
2,5,1,3,1,2,0.87307
2,5,1,3,1,2,0.85188
2,5,1,3,2,1,1.0276
2,5,1,3,2,1,0.9627
2,5,1,3,2,1,0.90989
2,5,1,3,2,2,1.0932
2,5,1,3,2,2,1.1164
2,5,1,3,2,2,0.88093
2,5,4,1,1,1,1.1346
2,5,4,1,1,1,1.0406
2,5,4,1,1,1,1.0098
2,5,4,1,1,2,1.147
2,5,4,1,1,2,1.0838
2,5,4,1,1,2,0.93097
2,5,4,1,2,1,0.88977
2,5,4,1,2,1,0.89617
2,5,4,1,2,1,0.8683
2,5,4,1,2,2,0.96957
2,5,4,1,2,2,0.90896
2,5,4,1,2,2,0.9213
2,5,4,2,1,1,1.0657
2,5,4,2,1,1,1.0848
2,5,4,2,1,1,1.0058
2,5,4,2,1,2,0.91246
2,5,4,2,1,2,0.9281
2,5,4,2,1,2,0.8997
2,5,4,2,2,1,0.89281
2,5,4,2,2,1,0.89298
2,5,4,2,2,1,0.8698
2,5,4,2,2,2,0.87213
2,5,4,2,2,2,0.89957
2,5,4,2,2,2,0.91979
2,5,4,3,1,1,1.0549
2,5,4,3,1,1,1.0415
2,5,4,3,1,1,1.019
