group , participant , session , IDRight , IDLeft , hand , value
2,5,7,1,1,2,2.2492
2,5,7,1,1,2,4.6431
2,5,7,1,2,1,8.9547
2,5,7,1,2,1,8.3868
2,5,7,1,2,1,9.8731
2,5,7,1,2,2,14.175
2,5,7,1,2,2,11.358
2,5,7,1,2,2,3.8961
2,5,7,2,1,1,7.929
2,5,7,2,1,1,6.5149
2,5,7,2,1,1,3.6708
2,5,7,2,1,2,5.7565
2,5,7,2,1,2,7.3186
2,5,7,2,1,2,7.4271
2,5,7,2,2,1,11.179
2,5,7,2,2,1,8.8235
2,5,7,2,2,1,9.3776
2,5,7,2,2,2,7.3671
2,5,7,2,2,2,5.644
2,5,7,2,2,2,5.9111
2,5,7,3,1,1,5.0421
2,5,7,3,1,1,9.3465
2,5,7,3,1,1,4.4536
2,5,7,3,1,2,8.1002
2,5,7,3,1,2,8.1308
2,5,7,3,1,2,8.2525
2,5,7,3,2,1,13.679
2,5,7,3,2,1,12.304
2,5,7,3,2,1,13.556
2,5,7,3,2,2,14.726
2,5,7,3,2,2,13.261
2,5,7,3,2,2,13.403
2,7,1,1,1,1,6.6179
2,7,1,1,1,1,4.8322
2,7,1,1,1,1,4.4226
2,7,1,1,1,2,15.367
2,7,1,1,1,2,16.868
2,7,1,1,1,2,10.583
2,7,1,1,2,1,2.9469
2,7,1,1,2,1,2.5468
2,7,1,1,2,1,2.743
2,7,1,1,2,2,5.5406
2,7,1,1,2,2,4.2021
2,7,1,1,2,2,5.4626
2,7,1,2,1,1,9.6689
2,7,1,2,1,1,6.3135
2,7,1,2,1,1,2.6381
2,7,1,2,1,2,7.6048
2,7,1,2,1,2,12.868
2,7,1,2,1,2,5.6205
2,7,1,2,2,1,4.3457
2,7,1,2,2,1,4.7451
2,7,1,2,2,1,3.999
2,7,1,2,2,2,4.9562
2,7,1,2,2,2,5.1124
2,7,1,2,2,2,5.3393
2,7,1,3,1,1,3.6773
2,7,1,3,1,1,5.145
2,7,1,3,1,1,3.2829
2,7,1,3,1,2,5.8398
2,7,1,3,1,2,7.0729
2,7,1,3,1,2,6.0301
2,7,1,3,2,1,7.789
2,7,1,3,2,1,6.5461
2,7,1,3,2,1,6.4683
2,7,1,3,2,2,6.727
2,7,1,3,2,2,4.9002
2,7,1,3,2,2,6.1455
2,7,4,1,1,1,6.6432
2,7,4,1,1,1,6.5487
2,7,4,1,1,1,5.5538
2,7,4,1,1,2,19.308
2,7,4,1,1,2,12.975
2,7,4,1,1,2,13.361
2,7,4,1,2,1,3.5969
2,7,4,1,2,1,3.8818
2,7,4,1,2,1,7.612
2,7,4,1,2,2,12.809
2,7,4,1,2,2,5.1402
2,7,4,1,2,2,12.347
2,7,4,2,1,1,3.1106
2,7,4,2,1,1,3.9606
2,7,4,2,1,1,8.6502
2,7,4,2,1,2,13.131
2,7,4,2,1,2,20.459
2,7,4,2,1,2,10.316
2,7,4,2,2,1,5.9923
2,7,4,2,2,1,6.7957
2,7,4,2,2,1,6.8612
2,7,4,2,2,2,6.8729
2,7,4,2,2,2,8.1809
2,7,4,2,2,2,9.1231
2,7,4,3,1,1,7.0654
2,7,4,3,1,1,10.66
2,7,4,3,1,1,4.0989
2,7,4,3,1,2,7.9628
2,7,4,3,1,2,7.5985
2,7,4,3,1,2,7.967
2,7,4,3,2,1,6.9658
2,7,4,3,2,1,8.0625
2,7,4,3,2,1,8.4917
2,7,4,3,2,2,11.311
2,7,4,3,2,2,11.392
2,7,4,3,2,2,10.514
2,7,7,1,1,1,11.067
2,7,7,1,1,1,5.5524
2,7,7,1,1,1,10.743
2,7,7,1,1,2,22.944
2,7,7,1,1,2,21.477
2,7,7,1,1,2,7.1932
2,7,7,1,2,1,5.6473
2,7,7,1,2,1,5.7644
2,7,7,1,2,1,5.3086
2,7,7,1,2,2,10.203
2,7,7,1,2,2,11.597
2,7,7,1,2,2,11.869
2,7,7,2,1,1,4.1494
2,7,7,2,1,1,3.1496
2,7,7,2,1,1,4.1802
2,7,7,2,1,2,5.7598
2,7,7,2,1,2,5.9088
2,7,7,2,1,2,6.1225
2,7,7,2,2,1,5.745
2,7,7,2,2,1,6.3475
2,7,7,2,2,1,6.8917
2,7,7,2,2,2,6.3254
2,7,7,2,2,2,5.6169
2,7,7,2,2,2,4.8099
2,7,7,3,1,1,6.6241
2,7,7,3,1,1,7.2555
2,7,7,3,1,1,6.4933
2,7,7,3,1,2,7.4919
2,7,7,3,1,2,7.4025
2,7,7,3,1,2,7.8183
2,7,7,3,2,1,9.9902
2,7,7,3,2,1,11.958
2,7,7,3,2,1,10.88
2,7,7,3,2,2,12.598
2,7,7,3,2,2,12.445
2,7,7,3,2,2,11.71
2,10,1,1,1,1,2.9354
2,10,1,1,1,1,7.1396
2,10,1,1,1,1,5.0404
2,10,1,1,1,2,4.131
2,10,1,1,1,2,5.5246
2,10,1,1,1,2,5.4472
2,10,1,1,2,1,4.7587
2,10,1,1,2,1,3.9065
2,10,1,1,2,1,1.741
2,10,1,1,2,2,13.373
2,10,1,1,2,2,7.0795
2,10,1,1,2,2,4.8492
2,10,1,2,1,1,7.6375
2,10,1,2,1,1,2.5842
2,10,1,2,1,1,2.3256
2,10,1,2,1,2,10.645
2,10,1,2,1,2,2.2307
2,10,1,2,1,2,7.2361
2,10,1,2,2,1,3.29
2,10,1,2,2,1,2.8123
2,10,1,2,2,1,2.4277
2,10,1,2,2,2,3.9728
2,10,1,2,2,2,3.7214
2,10,1,2,2,2,2.6437
2,10,1,3,1,1,6.2468
2,10,1,3,1,1,8.6451
2,10,1,3,1,1,5.6185
2,10,1,3,1,2,7.4009
2,10,1,3,1,2,4.0271
2,10,1,3,1,2,3.4023
2,10,1,3,2,1,4.2776
2,10,1,3,2,1,3.2511
2,10,1,3,2,1,4.7259
2,10,1,3,2,2,4.3937
2,10,1,3,2,2,4.8148
2,10,1,3,2,2,5.251
2,10,4,1,1,1,15.083
2,10,4,1,1,1,13.073
2,10,4,1,1,1,12.91
2,10,4,1,1,2,12.559
2,10,4,1,1,2,2.9173
2,10,4,1,1,2,7.4934
2,10,4,1,2,1,2.7832
2,10,4,1,2,1,5.1916
2,10,4,1,2,1,6.7439
2,10,4,1,2,2,13.666
2,10,4,1,2,2,11.316
2,10,4,1,2,2,7.8333
2,10,4,2,1,1,9.0547
2,10,4,2,1,1,9.9146
2,10,4,2,1,1,9.4195
2,10,4,2,1,2,8.9821
2,10,4,2,1,2,6.9375
2,10,4,2,1,2,4.3577
2,10,4,2,2,1,4.9376
2,10,4,2,2,1,5.2075
2,10,4,2,2,1,4.1703
2,10,4,2,2,2,5.4889
2,10,4,2,2,2,5.1924
2,10,4,2,2,2,5.1844
2,10,4,3,1,1,5.2352
2,10,4,3,1,1,9.7718
2,10,4,3,1,1,11.151
2,10,4,3,1,2,2.8447
2,10,4,3,1,2,4.3552
2,10,4,3,1,2,2.6357
2,10,4,3,2,1,5.2134
2,10,4,3,2,1,5.8362
2,10,4,3,2,1,4.9971
2,10,4,3,2,2,4.5392
2,10,4,3,2,2,5.0488
2,10,4,3,2,2,5.5634
2,10,7,1,1,1,22.092
2,10,7,1,1,1,23.135
2,10,7,1,1,1,23.372
2,10,7,1,1,2,18.463
2,10,7,1,1,2,6.6058
2,10,7,1,1,2,12.886
2,10,7,1,2,1,10.078
2,10,7,1,2,1,6.4535
2,10,7,1,2,1,5.8906
2,10,7,1,2,2,25.843
2,10,7,1,2,2,19.432
2,10,7,1,2,2,16.355
2,10,7,2,1,1,14.993
2,10,7,2,1,1,18.655
2,10,7,2,1,1,20.012
2,10,7,2,1,2,19.234
2,10,7,2,1,2,21.177
2,10,7,2,1,2,17.524
2,10,7,2,2,1,4.0666
2,10,7,2,2,1,4.8537
2,10,7,2,2,1,4.4335
2,10,7,2,2,2,9.5288
2,10,7,2,2,2,6.4758
2,10,7,2,2,2,5.992
2,10,7,3,1,1,15.916
2,10,7,3,1,1,8.5313
2,10,7,3,1,1,9.5924
2,10,7,3,1,2,14.425
2,10,7,3,1,2,14.951
2,10,7,3,1,2,13.659
2,10,7,3,2,1,5.7662
2,10,7,3,2,1,6.5968
2,10,7,3,2,1,6.5514
2,10,7,3,2,2,6.3087
2,10,7,3,2,2,7.3068
2,10,7,3,2,2,6.6186
