group , participant , session , IDRight , IDLeft , hand , value
2,4,1,2,2,1,0.76829
2,4,1,2,2,2,0.8274
2,4,1,2,2,2,0.79204
2,4,1,2,2,2,0.76784
2,4,1,3,1,1,1.5881
2,4,1,3,1,1,1.4858
2,4,1,3,1,1,1.5388
2,4,1,3,1,2,1.3998
2,4,1,3,1,2,1.4875
2,4,1,3,1,2,1.5361
2,4,1,3,2,1,0.59847
2,4,1,3,2,1,0.57942
2,4,1,3,2,1,0.40864
2,4,1,3,2,2,0.59667
2,4,1,3,2,2,0.57479
2,4,1,3,2,2,0.40849
2,4,4,1,1,1,1.7906
2,4,4,1,1,1,1.759
2,4,4,1,1,1,1.5903
2,4,4,1,1,2,1.7061
2,4,4,1,1,2,1.4837
2,4,4,1,1,2,1.7231
2,4,4,1,2,1,0.60567
2,4,4,1,2,1,0.64934
2,4,4,1,2,1,0.67184
2,4,4,1,2,2,1.6844
2,4,4,1,2,2,1.6476
2,4,4,1,2,2,1.7978
2,4,4,2,1,1,1.4893
2,4,4,2,1,1,1.4902
2,4,4,2,1,1,1.4796
2,4,4,2,1,2,1.4824
2,4,4,2,1,2,1.4353
2,4,4,2,1,2,1.4678
2,4,4,2,2,1,0.49155
2,4,4,2,2,1,0.59876
2,4,4,2,2,1,0.585
2,4,4,2,2,2,1.3411
2,4,4,2,2,2,1.657
2,4,4,2,2,2,1.603
2,4,4,3,1,1,1.8056
2,4,4,3,1,1,1.5908
2,4,4,3,1,1,1.7169
2,4,4,3,1,2,0.60493
2,4,4,3,1,2,0.55574
2,4,4,3,1,2,0.57026
2,4,4,3,2,1,0.3848
2,4,4,3,2,1,0.37484
2,4,4,3,2,1,0.27249
2,4,4,3,2,2,0.38453
2,4,4,3,2,2,0.37492
2,4,4,3,2,2,0.27251
2,4,7,1,1,1,2.1452
2,4,7,1,1,1,2.1507
2,4,7,1,1,1,1.9672
2,4,7,1,1,2,1.9335
2,4,7,1,1,2,2.0692
2,4,7,1,1,2,1.9293
2,4,7,1,2,1,0.66323
2,4,7,1,2,1,0.65556
2,4,7,1,2,1,0.62883
2,4,7,1,2,2,1.9876
2,4,7,1,2,2,1.974
2,4,7,1,2,2,1.893
2,4,7,2,1,1,2.8264
2,4,7,2,1,1,2.5076
2,4,7,2,1,1,2.5759
