grp , pp , S , IDR , IDL , accTimeL , accQR , rho , Rf , IPerfEfL , q1R , peakVelL , decTimeR , circularityR , circularityL , q1L , q2L , Lf , flsAmp , decTimeL , q4R , phDiffStd , q3L , accQL , IPerfL , q3R , MTR , IPerfEfR , IPerfR , MTL , q2R , phDiffMean , flsPC , accTimeR , peakVelR , q4L
2,7,7,1,2,0.52372,0.96528,2.9167,0.30438,5.7644,0.76802,0.2713,0.46905,0.80858,0.80858,0.76802,0.51063,0.88778,0.030043,0.47807,0.74584,0.99961,0.95531,0.93863,4.6478,0.95531,1.3688,11.597,11.801,0.56382,0.51063,1.3439,0.10852,0.53317,0.10974,0.74584
2,7,7,1,2,0.51769,0.92134,3.0435,0.28076,5.3086,0.79203,0.26371,0.45535,0.7614,0.7614,0.79203,0.50888,0.85449,0.026677,0.48401,0.54693,0.9999,0.90877,0.97231,4.4129,0.90877,1.4595,11.869,11.459,0.60214,0.50888,0.47273,0.1338,0.5468,0.10044,0.54693
2,7,7,2,1,0.53191,1.006,0.36508,0.66873,4.1494,0.85066,0.13618,0.49447,0.9165,0.9165,0.85066,0.78031,0.24414,7.8857e-06,0.46884,0.81144,0.99986,0.87238,1.0204,3.9834,0.87238,0.75791,5.7598,5.3741,1.7944,0.78031,-0.81458,5.6429e-05,0.50687,0.21751,0.81144
2,7,7,2,1,0.51937,0.96298,0.32857,0.69754,3.1496,1.0184,0.13345,0.48339,0.91461,0.91461,1.0184,0.85972,0.22919,2.7058e-05,0.48116,0.85384,0.99995,0.94762,1.1433,2.8309,0.94762,0.76538,5.9088,5.3576,1.9949,0.85972,-1.1077,0.00019805,0.51795,0.21678,0.85384
2,7,7,2,1,0.54325,1.0006,0.35593,0.68592,4.1802,0.94584,0.11149,0.49425,0.87869,0.87869,0.94584,0.88405,0.24414,5.2449e-06,0.45751,0.81608,0.99964,0.92168,0.98122,4.0302,0.92168,0.71556,6.1225,5.7082,1.922,0.88405,2.3204,3.274e-05,0.50717,0.22683,0.81608
2,7,7,2,1,0.53191,1.006,0.36508,0.66873,4.1494,0.85066,0.13618,0.49447,0.9165,0.9165,0.85066,0.78031,0.24414,7.8857e-06,0.46884,0.81144,0.99986,0.87238,1.0204,3.9834,0.87238,0.75791,5.7598,5.3741,1.7944,0.78031,-0.81458,5.6429e-05,0.50687,0.21751,0.81144
2,7,7,2,1,0.51937,0.96298,0.32857,0.69754,3.1496,1.0184,0.13345,0.48339,0.91461,0.91461,1.0184,0.85972,0.22919,2.7058e-05,0.48116,0.85384,0.99995,0.94762,1.1433,2.8309,0.94762,0.76538,5.9088,5.3576,1.9949,0.85972,-1.1077,0.00019805,0.51795,0.21678,0.85384
2,7,7,2,1,0.54325,1.0006,0.35593,0.68592,4.1802,0.94584,0.11149,0.49425,0.87869,0.87869,0.94584,0.88405,0.24414,5.2449e-06,0.45751,0.81608,0.99964,0.92168,0.98122,4.0302,0.92168,0.71556,6.1225,5.7082,1.922,0.88405,2.3204,3.274e-05,0.50717,0.22683,0.81608
2,7,7,2,2,0.52479,1.083,2.2727,0.39786,5.745,0.98872,0.29034,0.49793,0.84167,0.84167,0.98872,0.7098,0.90422,0.053428,0.47701,0.8306,0.99917,0.89439,0.92792,4.6808,0.89439,1.1067,6.3254,5.5331,0.56003,0.7098,-1.1308,0.12354,0.50345,0.14201,0.8306
2,7,7,2,2,0.52238,1.0395,1.5652,0.62391,6.3475,0.87377,0.28429,0.49896,0.97075,0.97075,0.87377,0.98936,0.97656,0.064858,0.47954,0.80573,0.99783,0.87766,0.93003,4.9886,0.87766,0.78902,5.6169,5.1082,0.52403,0.98936,1.5051,0.16366,0.50232,0.18804,0.80573
2,7,7,2,2,0.52977,1.0239,1.56,0.69754,6.8917,0.89255,0.32495,0.49642,0.9549,0.9549,0.89255,0.83113,1.0882,0.062376,0.47244,0.80779,0.9994,0.93061,0.90441,5.7295,0.93061,0.74971,4.8099,5.375,0.45662,0.83113,-2.7043,0.15292,0.50492,0.20212,0.80779
2,7,7,2,2,0.52479,1.083,2.2727,0.39786,5.745,0.98872,0.29034,0.49793,0.84167,0.84167,0.98872,0.7098,0.90422,0.053428,0.47701,0.8306,0.99917,0.89439,0.92792,4.6808,0.89439,1.1067,6.3254,5.5331,0.56003,0.7098,-1.1308,0.12354,0.50345,0.14201,0.8306
2,7,7,2,2,0.52238,1.0395,1.5652,0.62391,6.3475,0.87377,0.28429,0.49896,0.97075,0.97075,0.87377,0.98936,0.97656,0.064858,0.47954,0.80573,0.99783,0.87766,0.93003,4.9886,0.87766,0.78902,5.6169,5.1082,0.52403,0.98936,1.5051,0.16366,0.50232,0.18804,0.80573
2,7,7,2,2,0.52977,1.0239,1.56,0.69754,6.8917,0.89255,0.32495,0.49642,0.9549,0.9549,0.89255,0.83113,1.0882,0.062376,0.47244,0.80779,0.9994,0.93061,0.90441,5.7295,0.93061,0.74971,4.8099,5.375,0.45662,0.83113,-2.7043,0.15292,0.50492,0.20212,0.80779
2,7,7,3,1,0.50632,0.88752,0.24731,1.0812,6.6241,0.83623,0.11791,0.469,0.83523,0.83523,0.83623,0.87447,0.26739,8.8885e-06,0.49496,0.92435,0.99984,0.81011,1.1853,6.8442,0.81011,0.48806,7.4919,5.4216,1.7087,0.87447,2.0174,8.3477e-05,0.53309,0.33245,0.92435
2,7,7,3,1,0.50248,0.93725,0.25773,1.0764,7.2555,0.83574,0.12275,0.48304,0.85511,0.85511,0.83574,0.85934,0.27743,2.5366e-06,0.49885,0.88986,0.99981,0.81557,1.1429,7.0716,0.81557,0.46465,7.4025,5.6095,1.6903,0.85934,3.0623,2.423e-05,0.51912,0.33469,0.88986
2,7,7,3,1,0.49161,0.9203,0.2625,1.1004,6.4933,0.75212,0.12493,0.47842,0.79977,0.79977,0.75212,0.86491,0.28884,8.0966e-06,0.50954,0.92441,0.99983,0.84969,1.345,6.1138,0.84969,0.46575,7.8183,5.6066,1.5543,0.86491,2.6749,5.6681e-05,0.52373,0.32711,0.92441
2,7,7,3,1,0.50632,0.88752,0.24731,1.0812,6.6241,0.83623,0.11791,0.469,0.83523,0.83523,0.83623,0.87447,0.26739,8.8885e-06,0.49496,0.92435,0.99984,0.81011,1.1853,6.8442,0.81011,0.48806,7.4919,5.4216,1.7087,0.87447,2.0174,8.3477e-05,0.53309,0.33245,0.92435
2,7,7,3,1,0.50248,0.93725,0.25773,1.0764,7.2555,0.83574,0.12275,0.48304,0.85511,0.85511,0.83574,0.85934,0.27743,2.5366e-06,0.49885,0.88986,0.99981,0.81557,1.1429,7.0716,0.81557,0.46465,7.4025,5.6095,1.6903,0.85934,3.0623,2.423e-05,0.51912,0.33469,0.88986
2,7,7,3,1,0.49161,0.9203,0.2625,1.1004,6.4933,0.75212,0.12493,0.47842,0.79977,0.79977,0.75212,0.86491,0.28884,8.0966e-06,0.50954,0.92441,0.99983,0.84969,1.345,6.1138,0.84969,0.46575,7.8183,5.6066,1.5543,0.86491,2.6749,5.6681e-05,0.52373,0.32711,0.92441
2,7,7,3,2,0.51079,0.91558,1,0,9.9902,0.82545,0.46276,0.4787,0.91788,0.91788,0.82545,0.92107,0,0.15608,0.49251,0.95566,0.018332,0.95838,0.96979,8.5716,0.95838,0.30402,12.598,8.5743,0.30433,0.92107,0.22108,0.1673,0.5246,0.52208,0.95566
2,7,7,3,2,0.49672,0.91475,1,0,11.958,0.84673,0.5381,0.47895,0.91978,0.91978,0.84673,0.79883,0,0.1659,0.5074,0.95749,0.029949,0.85516,1.0368,10.707,0.85516,0.24318,12.445,10.71,0.24344,0.79883,0.27678,0.17018,0.52517,0.62576,0.95749
2,7,7,3,2,0.50074,0.9356,1,0,10.88,0.95296,0.51397,0.48402,0.9597,0.9597,0.95296,0.80319,0,0.17601,0.50312,1.0058,0.033549,0.937,1.0164,10.027,0.937,0.25993,11.71,10.031,0.26009,0.80319,0.17031,0.17129,0.51984,0.59156,1.0058
2,7,7,3,2,0.51079,0.91558,1,0,9.9902,0.82545,0.46276,0.4787,0.91788,0.91788,0.82545,0.92107,0,0.15608,0.49251,0.95566,0.018332,0.95838,0.96979,8.5716,0.95838,0.30402,12.598,8.5743,0.30433,0.92107,0.22108,0.1673,0.5246,0.52208,0.95566
2,7,7,3,2,0.49672,0.91475,1,0,11.958,0.84673,0.5381,0.47895,0.91978,0.91978,0.84673,0.79883,0,0.1659,0.5074,0.95749,0.029949,0.85516,1.0368,10.707,0.85516,0.24318,12.445,10.71,0.24344,0.79883,0.27678,0.17018,0.52517,0.62576,0.95749
2,7,7,3,2,0.50074,0.9356,1,0,10.88,0.95296,0.51397,0.48402,0.9597,0.9597,0.95296,0.80319,0,0.17601,0.50312,1.0058,0.033549,0.937,1.0164,10.027,0.937,0.25993,11.71,10.031,0.26009,0.80319,0.17031,0.17129,0.51984,0.59156,1.0058
2,10,1,1,1,0.49718,1.2346,1,0.24027,2.9354,0.96241,0.095152,0.50244,0.73836,0.73836,0.96241,0.57911,0.24027,0.028544,0.50367,0.63082,0.0029008,0.97155,1.1703,4.5413,0.97155,1.7044,4.131,9.0883,2.0177,0.57911,-0.03176,0.1767,0.49927,0.077065,0.63082
2,10,1,1,1,0.49152,1.361,1,0.20012,7.1396,0.95114,0.082673,0.50549,0.78802,0.78802,0.95114,0.50172,0.20012,0.019649,0.50982,0.52522,0.0033643,0.90685,1.2384,7.1175,0.90685,2.3331,5.5246,4.9884,2.1764,0.50172,0.015335,0.17675,0.49544,0.091302,0.52522
2,10,1,1,1,0.48945,1.2611,1,0.22051,5.0404,0.93247,0.09319,0.50393,0.82298,0.82298,0.93247,0.74974,0.22051,0.030162,0.51152,0.48264,0.0018822,0.96318,1.2879,5.1587,0.96318,2.2086,5.4472,5.4432,2.2906,0.74974,0.00085463,0.17674,0.4971,0.085855,0.48264
2,10,1,1,1,0.49718,1.2346,1,0.24027,2.9354,0.96241,0.095152,0.50244,0.73836,0.73836,0.96241,0.57911,0.24027,0.028544,0.50367,0.63082,0.0029008,0.97155,1.1703,4.5413,0.97155,1.7044,4.131,9.0883,2.0177,0.57911,-0.03176,0.1767,0.49927,0.077065,0.63082
2,10,1,1,1,0.49152,1.361,1,0.20012,7.1396,0.95114,0.082673,0.50549,0.78802,0.78802,0.95114,0.50172,0.20012,0.019649,0.50982,0.52522,0.0033643,0.90685,1.2384,7.1175,0.90685,2.3331,5.5246,4.9884,2.1764,0.50172,0.015335,0.17675,0.49544,0.091302,0.52522
2,10,1,1,1,0.48945,1.2611,1,0.22051,5.0404,0.93247,0.09319,0.50393,0.82298,0.82298,0.93247,0.74974,0.22051,0.030162,0.51152,0.48264,0.0018822,0.96318,1.2879,5.1587,0.96318,2.2086,5.4472,5.4432,2.2906,0.74974,0.00085463,0.17674,0.4971,0.085855,0.48264
2,10,1,1,2,0.46397,1.184,0.96296,0.35631,4.7587,0.99478,0.15277,0.51574,0.9898,0.9898,0.99478,0.75864,0.34312,0.020594,0.5376,0.73633,0.97006,0.98286,1.2816,4.0835,0.98286,1.1426,13.373,13.46,1.2945,0.75864,2.2169,0.13387,0.48679,0.11867,0.73633
2,10,1,1,2,0.50143,1.2418,1,0.33444,3.9065,1.0992,0.14252,0.52369,0.95844,0.95844,1.0992,0.65956,0.33444,0.029873,0.49961,0.79901,0.0032325,0.86465,1.1399,2.7031,0.86465,1.399,7.0795,7.1787,1.4522,0.65956,-0.070301,0.17606,0.47766,0.12676,0.79901
2,10,1,1,2,0.5124,1.2571,1.0417,0.22755,1.741,0.93185,0.10125,0.493,0.86703,0.86703,0.93185,0.7854,0.23703,0.034182,0.4883,0.73093,0.75854,0.98567,1.2452,1.8253,0.98567,1.9011,4.8492,5.2673,2.0482,0.7854,-2.1212,0.15547,0.50799,0.094776,0.73093
2,10,1,1,2,0.46397,1.184,0.96296,0.35631,4.7587,0.99478,0.15277,0.51574,0.9898,0.9898,0.99478,0.75864,0.34312,0.020594,0.5376,0.73633,0.97006,0.98286,1.2816,4.0835,0.98286,1.1426,13.373,13.46,1.2945,0.75864,2.2169,0.13387,0.48679,0.11867,0.73633
2,10,1,1,2,0.50143,1.2418,1,0.33444,3.9065,1.0992,0.14252,0.52369,0.95844,0.95844,1.0992,0.65956,0.33444,0.029873,0.49961,0.79901,0.0032325,0.86465,1.1399,2.7031,0.86465,1.399,7.0795,7.1787,1.4522,0.65956,-0.070301,0.17606,0.47766,0.12676,0.79901
2,10,1,1,2,0.5124,1.2571,1.0417,0.22755,1.741,0.93185,0.10125,0.493,0.86703,0.86703,0.93185,0.7854,0.23703,0.034182,0.4883,0.73093,0.75854,0.98567,1.2452,1.8253,0.98567,1.9011,4.8492,5.2673,2.0482,0.7854,-2.1212,0.15547,0.50799,0.094776,0.73093
2,10,1,2,1,0.47645,1.5009,1,0.33053,7.6375,0.94731,0.13056,0.52271,0.95678,0.95678,0.94731,0.71872,0.33053,0.030932,0.52506,0.5755,0.0015039,0.90592,1.2375,8.0084,0.90592,1.2323,10.645,9.5134,1.3294,0.71872,0.012706,0.17459,0.47967,0.11542,0.5755
2,10,1,2,1,0.52812,1.07,1,0.23572,2.5842,1.0743,0.10586,0.46916,0.85751,0.85751,1.0743,0.69369,0.23572,0.028401,0.47236,0.57356,0.003939,0.98513,1.0529,2.5783,0.98513,2.0915,2.2307,1.9507,2.1002,0.69369,0.017112,0.17627,0.53132,0.10594,0.57356
2,10,1,2,1,0.51316,1.2804,1,0.21502,2.3256,0.93379,0.10886,0.49919,0.86326,0.86326,0.93379,0.54204,0.21502,0.038217,0.4873,0.61788,0.0020478,0.9986,1.164,2.4028,0.9986,1.7169,7.2361,7.5579,2.264,0.54204,-0.014053,0.17676,0.5027,0.07779,0.61788
2,10,1,2,1,0.47645,1.5009,1,0.33053,7.6375,0.94731,0.13056,0.52271,0.95678,0.95678,0.94731,0.71872,0.33053,0.030932,0.52506,0.5755,0.0015039,0.90592,1.2375,8.0084,0.90592,1.2323,10.645,9.5134,1.3294,0.71872,0.012706,0.17459,0.47967,0.11542,0.5755
2,10,1,2,1,0.52812,1.07,1,0.23572,2.5842,1.0743,0.10586,0.46916,0.85751,0.85751,1.0743,0.69369,0.23572,0.028401,0.47236,0.57356,0.003939,0.98513,1.0529,2.5783,0.98513,2.0915,2.2307,1.9507,2.1002,0.69369,0.017112,0.17627,0.53132,0.10594,0.57356
2,10,1,2,1,0.51316,1.2804,1,0.21502,2.3256,0.93379,0.10886,0.49919,0.86326,0.86326,0.93379,0.54204,0.21502,0.038217,0.4873,0.61788,0.0020478,0.9986,1.164,2.4028,0.9986,1.7169,7.2361,7.5579,2.264,0.54204,-0.014053,0.17676,0.5027,0.07779,0.61788
2,10,1,2,2,0.50892,0.98533,1,0.43846,3.29,0.85483,0.19712,0.48957,0.89761,0.89761,0.85483,0.82094,0.43846,0.042194,0.49197,0.82661,0.002558,0.93096,0.9936,2.321,0.93096,1.1276,3.9728,3.6026,1.1357,0.82094,-0.0054812,0.17567,0.51134,0.16777,0.82661
2,10,1,2,2,0.49741,1.2594,1,0.36821,2.8123,1.0133,0.142,0.52494,0.93228,0.93228,1.0133,0.66853,0.36821,0.032513,0.50335,0.58569,0.0043455,0.8216,1.1288,1.9649,0.8216,1.3337,3.7214,3.0135,1.334,0.66853,-0.042721,0.17672,0.47581,0.13524,0.58569
2,10,1,2,2,0.48254,1.2774,1,0.37339,2.4277,1.0089,0.13977,0.53212,0.91795,0.91795,1.0089,0.69537,0.37339,0.035911,0.51825,0.65949,0.0058544,0.89765,1.17,2.0449,0.89765,1.3286,2.6437,3.1185,1.3287,0.69537,0.0026549,0.17421,0.46866,0.13581,0.65949
2,10,1,2,2,0.50892,0.98533,1,0.43846,3.29,0.85483,0.19712,0.48957,0.89761,0.89761,0.85483,0.82094,0.43846,0.042194,0.49197,0.82661,0.002558,0.93096,0.9936,2.321,0.93096,1.1276,3.9728,3.6026,1.1357,0.82094,-0.0054812,0.17567,0.51134,0.16777,0.82661
2,10,1,2,2,0.49741,1.2594,1,0.36821,2.8123,1.0133,0.142,0.52494,0.93228,0.93228,1.0133,0.66853,0.36821,0.032513,0.50335,0.58569,0.0043455,0.8216,1.1288,1.9649,0.8216,1.3337,3.7214,3.0135,1.334,0.66853,-0.042721,0.17672,0.47581,0.13524,0.58569
2,10,1,2,2,0.48254,1.2774,1,0.37339,2.4277,1.0089,0.13977,0.53212,0.91795,0.91795,1.0089,0.69537,0.37339,0.035911,0.51825,0.65949,0.0058544,0.89765,1.17,2.0449,0.89765,1.3286,2.6437,3.1185,1.3287,0.69537,0.0026549,0.17421,0.46866,0.13581,0.65949
2,10,1,3,1,0.49625,1.1355,1,0.29431,6.2468,0.88871,0.1231,0.49899,0.87592,0.87592,0.88871,0.85347,0.29431,0.030784,0.50508,0.68623,0.0043074,0.81315,1.1126,7.0872,0.81315,1.288,7.4009,6.0534,1.491,0.85347,0.021015,0.17499,0.50334,0.096297,0.68623
2,10,1,3,1,0.50063,1.2476,1,0.24414,8.6451,1.0038,0.09548,0.51104,0.96688,0.96688,1.0038,0.71597,0.24414,0.03788,0.50102,0.72923,0.0036703,0.96182,1.1343,8.7779,0.96182,1.8864,4.0271,2.6705,1.8222,0.71597,0.046462,0.17596,0.48999,0.095004,0.72923
2,10,1,3,1,0.51435,1.0615,1,0.27599,5.6185,0.96533,0.096994,0.47683,0.95678,0.95678,0.96533,0.85043,0.27599,0.036045,0.48677,0.7486,0.0089309,0.97018,1.0671,5.9924,0.97018,1.7906,3.4023,2.5426,1.7244,0.85043,0.0083407,0.17372,0.52415,0.091008,0.7486
2,10,1,3,1,0.49625,1.1355,1,0.29431,6.2468,0.88871,0.1231,0.49899,0.87592,0.87592,0.88871,0.85347,0.29431,0.030784,0.50508,0.68623,0.0043074,0.81315,1.1126,7.0872,0.81315,1.288,7.4009,6.0534,1.491,0.85347,0.021015,0.17499,0.50334,0.096297,0.68623
2,10,1,3,1,0.50063,1.2476,1,0.24414,8.6451,1.0038,0.09548,0.51104,0.96688,0.96688,1.0038,0.71597,0.24414,0.03788,0.50102,0.72923,0.0036703,0.96182,1.1343,8.7779,0.96182,1.8864,4.0271,2.6705,1.8222,0.71597,0.046462,0.17596,0.48999,0.095004,0.72923
2,10,1,3,1,0.51435,1.0615,1,0.27599,5.6185,0.96533,0.096994,0.47683,0.95678,0.95678,0.96533,0.85043,0.27599,0.036045,0.48677,0.7486,0.0089309,0.97018,1.0671,5.9924,0.97018,1.7906,3.4023,2.5426,1.7244,0.85043,0.0083407,0.17372,0.52415,0.091008,0.7486
2,10,1,3,2,0.48815,1.1482,1,0.56966,4.2776,0.95992,0.19421,0.53148,0.95012,0.95012,0.95992,0.88229,0.56966,0.068737,0.51299,0.85076,0.0046079,0.85843,1.0908,2.975,0.85843,0.87544,4.3937,2.9754,0.87598,0.88229,0.010285,0.17677,0.46966,0.18355,0.85076
2,10,1,3,2,0.50146,0.93168,1,0.61035,3.2511,1.007,0.21034,0.47995,0.93012,0.93012,1.007,0.85792,0.61035,0.069046,0.49976,0.89244,0.011951,1.0086,1.0093,3.1769,1.0086,0.82178,4.8148,3.1716,0.82237,0.85792,-0.026317,0.17255,0.52127,0.20204,0.89244
2,10,1,3,2,0.49542,1.1063,1,0.66154,4.7259,0.9613,0.22646,0.52415,0.95206,0.95206,0.9613,0.75982,0.66154,0.07366,0.50592,0.97539,0.0031316,1.012,1.0366,3.4926,1.012,0.74505,5.251,3.4969,0.74526,0.75982,-0.018294,0.17616,0.4772,0.22364,0.97539
2,10,1,3,2,0.48815,1.1482,1,0.56966,4.2776,0.95992,0.19421,0.53148,0.95012,0.95012,0.95992,0.88229,0.56966,0.068737,0.51299,0.85076,0.0046079,0.85843,1.0908,2.975,0.85843,0.87544,4.3937,2.9754,0.87598,0.88229,0.010285,0.17677,0.46966,0.18355,0.85076
2,10,1,3,2,0.50146,0.93168,1,0.61035,3.2511,1.007,0.21034,0.47995,0.93012,0.93012,1.007,0.85792,0.61035,0.069046,0.49976,0.89244,0.011951,1.0086,1.0093,3.1769,1.0086,0.82178,4.8148,3.1716,0.82237,0.85792,-0.026317,0.17255,0.52127,0.20204,0.89244
2,10,1,3,2,0.49542,1.1063,1,0.66154,4.7259,0.9613,0.22646,0.52415,0.95206,0.95206,0.9613,0.75982,0.66154,0.07366,0.50592,0.97539,0.0031316,1.012,1.0366,3.4926,1.012,0.74505,5.251,3.4969,0.74526,0.75982,-0.018294,0.17616,0.4772,0.22364,0.97539
2,10,4,1,1,0.50215,1.2535,1,0.28975,15.083,0.99123,0.14445,0.50214,0.72215,0.72215,0.99123,0.52345,0.28975,0.018669,0.50044,0.57476,0.0016326,0.96021,1.2052,13.766,0.96021,1.4519,12.559,11.777,1.2259,0.52345,-0.021802,0.17648,0.50007,0.17004,0.57476
2,10,4,1,1,0.5065,1.3315,1,0.24695,13.073,1.0602,0.12992,0.50905,0.75196,0.75196,1.0602,0.46698,0.24695,0.02078,0.49561,0.59565,0.0014553,0.96845,1.1583,11.261,0.96845,1.9425,2.9173,3.0545,1.5968,0.46698,-0.010664,0.17642,0.49152,0.15919,0.59565
2,10,4,1,1,0.50055,1.3966,1,0.23251,12.91,0.96637,0.13299,0.50572,0.79004,0.79004,0.96637,0.50023,0.23251,0.02618,0.50169,0.60766,0.0019833,0.90097,1.1853,11.895,0.90097,1.8556,7.4934,6.6958,1.5863,0.50023,-0.053737,0.17647,0.49554,0.14704,0.60766
2,10,4,1,1,0.50215,1.2535,1,0.28975,15.083,0.99123,0.14445,0.50214,0.72215,0.72215,0.99123,0.52345,0.28975,0.018669,0.50044,0.57476,0.0016326,0.96021,1.2052,13.766,0.96021,1.4519,12.559,11.777,1.2259,0.52345,-0.021802,0.17648,0.50007,0.17004,0.57476
2,10,4,1,1,0.5065,1.3315,1,0.24695,13.073,1.0602,0.12992,0.50905,0.75196,0.75196,1.0602,0.46698,0.24695,0.02078,0.49561,0.59565,0.0014553,0.96845,1.1583,11.261,0.96845,1.9425,2.9173,3.0545,1.5968,0.46698,-0.010664,0.17642,0.49152,0.15919,0.59565
2,10,4,1,1,0.50055,1.3966,1,0.23251,12.91,0.96637,0.13299,0.50572,0.79004,0.79004,0.96637,0.50023,0.23251,0.02618,0.50169,0.60766,0.0019833,0.90097,1.1853,11.895,0.90097,1.8556,7.4934,6.6958,1.5863,0.50023,-0.053737,0.17647,0.49554,0.14704,0.60766
2,10,4,1,2,0.52895,1.2259,1,0.34265,2.7832,0.93683,0.20043,0.48054,0.8657,0.8657,0.93683,0.73263,0.34265,0.029618,0.47177,0.56443,0.0028391,0.96595,1.1216,1.8885,0.96595,1.1707,13.666,12.621,1.4259,0.73263,-0.041386,0.17404,0.52183,0.16114,0.56443
2,10,4,1,2,0.53853,1.2412,1.2632,0.29452,5.1916,0.82908,0.15511,0.46668,0.81585,0.81585,0.82908,0.54613,0.37202,0.03129,0.46301,0.5957,0.97861,0.92516,1.0178,3.9983,0.92516,1.2063,11.316,10.352,1.3639,0.54613,2.9245,0.089221,0.53527,0.14946,0.5957
2,10,4,1,2,0.51452,1.3399,1,0.35903,6.7439,0.97434,0.17713,0.50387,0.90301,0.90301,0.97434,0.61032,0.35903,0.02376,0.48722,0.66944,0.0033505,0.98593,1.1847,4.506,0.98593,1.2829,7.8333,6.98,1.237,0.61032,-0.019732,0.17562,0.49744,0.17314,0.66944
2,10,4,1,2,0.52895,1.2259,1,0.34265,2.7832,0.93683,0.20043,0.48054,0.8657,0.8657,0.93683,0.73263,0.34265,0.029618,0.47177,0.56443,0.0028391,0.96595,1.1216,1.8885,0.96595,1.1707,13.666,12.621,1.4259,0.73263,-0.041386,0.17404,0.52183,0.16114,0.56443
2,10,4,1,2,0.53853,1.2412,1.2632,0.29452,5.1916,0.82908,0.15511,0.46668,0.81585,0.81585,0.82908,0.54613,0.37202,0.03129,0.46301,0.5957,0.97861,0.92516,1.0178,3.9983,0.92516,1.2063,11.316,10.352,1.3639,0.54613,2.9245,0.089221,0.53527,0.14946,0.5957
2,10,4,1,2,0.51452,1.3399,1,0.35903,6.7439,0.97434,0.17713,0.50387,0.90301,0.90301,0.97434,0.61032,0.35903,0.02376,0.48722,0.66944,0.0033505,0.98593,1.1847,4.506,0.98593,1.2829,7.8333,6.98,1.237,0.61032,-0.019732,0.17562,0.49744,0.17314,0.66944
2,10,4,2,1,0.53442,1.1347,1,0.26334,9.0547,0.97728,0.15228,0.48676,0.92874,0.92874,0.97728,0.54086,0.26334,0.030188,0.46717,0.53744,0.0026686,0.89512,1.0579,8.4469,0.89512,1.4319,8.9821,8.3237,1.5896,0.54086,0.032211,0.17654,0.51532,0.15094,0.53744
2,10,4,2,1,0.50426,1.2607,1,0.26252,9.9146,0.96061,0.1479,0.50668,0.82714,0.82714,0.96061,0.61839,0.26252,0.038812,0.49754,0.6695,0.002151,0.86047,1.1299,9.5967,0.86047,1.5886,6.9375,6.1586,1.56,0.61839,0.0024453,0.17578,0.49486,0.15113,0.6695
2,10,4,2,1,0.54251,1.3321,1,0.27344,9.4195,0.95499,0.15006,0.51098,0.89898,0.89898,0.95499,0.52006,0.27344,0.033877,0.45898,0.48251,0.0021093,0.9433,1.0068,7.9089,0.9433,1.7222,4.3577,3.8142,1.5747,0.52006,0.0071556,0.1761,0.48997,0.16698,0.48251
2,10,4,2,1,0.53442,1.1347,1,0.26334,9.0547,0.97728,0.15228,0.48676,0.92874,0.92874,0.97728,0.54086,0.26334,0.030188,0.46717,0.53744,0.0026686,0.89512,1.0579,8.4469,0.89512,1.4319,8.9821,8.3237,1.5896,0.54086,0.032211,0.17654,0.51532,0.15094,0.53744
2,10,4,2,1,0.50426,1.2607,1,0.26252,9.9146,0.96061,0.1479,0.50668,0.82714,0.82714,0.96061,0.61839,0.26252,0.038812,0.49754,0.6695,0.002151,0.86047,1.1299,9.5967,0.86047,1.5886,6.9375,6.1586,1.56,0.61839,0.0024453,0.17578,0.49486,0.15113,0.6695
2,10,4,2,1,0.54251,1.3321,1,0.27344,9.4195,0.95499,0.15006,0.51098,0.89898,0.89898,0.95499,0.52006,0.27344,0.033877,0.45898,0.48251,0.0021093,0.9433,1.0068,7.9089,0.9433,1.7222,4.3577,3.8142,1.5747,0.52006,0.0071556,0.1761,0.48997,0.16698,0.48251
2,10,4,2,2,0.51877,1.0362,1,0.52401,4.9376,0.95146,0.18641,0.49436,0.93553,0.93553,0.95146,0.68767,0.52401,0.090568,0.48261,0.61083,0.0026662,0.86792,1.0221,3.5966,0.86792,0.91059,5.4889,5.0767,0.913,0.68767,0.07914,0.17444,0.50691,0.21163,0.61083
2,10,4,2,2,0.50531,1.2106,1.2174,0.41594,5.2075,0.95187,0.15909,0.51064,0.85815,0.85815,0.95187,0.54668,0.50637,0.04852,0.49655,0.78694,0.98513,0.97865,1.123,4.8419,0.97865,1.047,5.1924,5.7124,1.0146,0.54668,0.49516,0.099579,0.49079,0.17932,0.78694
2,10,4,2,2,0.53756,0.99165,1,0.51541,4.1703,0.8683,0.20139,0.48688,0.88539,0.88539,0.8683,0.71032,0.51541,0.059531,0.46359,0.59571,0.0042141,0.71652,0.92291,3.0009,0.71652,0.90952,5.1844,4.8169,0.91093,0.71032,0.00055616,0.17474,0.51433,0.20165,0.59571
2,10,4,2,2,0.51877,1.0362,1,0.52401,4.9376,0.95146,0.18641,0.49436,0.93553,0.93553,0.95146,0.68767,0.52401,0.090568,0.48261,0.61083,0.0026662,0.86792,1.0221,3.5966,0.86792,0.91059,5.4889,5.0767,0.913,0.68767,0.07914,0.17444,0.50691,0.21163,0.61083
