grp , pp , S , IDR , IDL , peakVelL
2,1,4,1,2,0.22373
2,1,4,1,2,0.20809
2,1,4,1,2,0.22007
2,1,4,1,2,0.20732
2,1,4,1,2,0.23086
2,1,4,1,2,0.19075
2,1,4,1,2,0.21819
2,1,4,1,2,0.18453
2,1,4,1,2,0.21254
2,1,4,1,2,0.18916
2,1,4,1,2,0.23213
2,1,4,1,2,0.20953
2,1,4,1,2,0.2293
2,1,4,1,2,0.21749
2,1,4,1,2,0.24115
2,1,4,1,2,0.19962
2,1,4,1,2,0.24887
2,1,4,1,2,0.20704
2,1,4,1,2,0.23383
2,1,4,1,2,0.18539
2,1,4,1,2,0.23412
2,1,4,1,2,0.23436
2,1,4,1,2,0.21811
2,1,4,1,2,0.19058
2,1,4,1,2,0.20092
2,1,4,1,2,0.23135
2,1,4,1,2,0.21577
2,1,4,1,2,0.22329
2,1,4,1,2,0.20298
2,1,4,1,2,0.24599
2,1,4,1,2,0.19148
2,1,4,1,2,0.24295
2,1,4,1,2,0.18149
2,1,4,1,2,0.23037
2,1,4,1,2,0.21233
2,1,4,1,2,0.19876
2,1,4,1,2,0.19603
2,1,4,1,2,0.23713
2,1,4,1,2,0.18108
2,1,4,1,2,0.20816
2,1,4,1,2,0.2011
2,1,4,1,2,0.26234
2,1,4,1,2,0.17632
2,1,4,1,2,0.22256
2,1,4,1,2,0.15203
2,1,4,1,2,0.24749
2,1,4,1,2,0.18802
2,1,4,1,2,0.24548
2,1,4,1,2,0.17319
2,1,4,1,2,0.23883
2,1,4,1,2,0.17171
2,1,4,1,2,0.24258
2,1,4,1,2,0.16794
2,1,4,1,2,0.23305
2,1,4,1,2,0.17608
2,1,4,1,2,0.24505
2,1,4,1,2,0.16756
2,1,4,1,2,0.25533
2,1,4,1,2,0.16059
2,1,4,1,2,0.22676
2,1,4,1,2,0.15658
2,1,4,1,2,0.22365
2,1,4,1,2,0.15873
2,1,4,1,2,0.23951
2,1,4,1,2,0.16083
2,1,4,1,2,0.22584
2,1,4,1,2,0.1596
2,1,4,1,2,0.21117
2,1,4,1,2,0.22553
2,1,4,1,2,0.20493
2,1,4,1,2,0.20466
2,1,4,1,2,0.20417
2,1,4,1,2,0.22504
2,1,4,1,2,0.19163
2,1,4,1,2,0.20856
2,1,4,1,2,0.19476
2,1,4,1,2,0.25205
2,1,4,1,2,0.21366
2,1,4,1,2,0.22974
2,1,4,1,2,0.20542
2,1,4,1,2,0.23282
2,1,4,1,2,0.21849
2,1,4,1,2,0.23922
2,1,4,1,2,0.20213
2,1,4,1,2,0.23719
2,1,4,1,2,0.20946
2,1,4,1,2,0.24771
2,1,4,1,2,0.20685
2,1,4,1,2,0.21222
2,1,4,1,2,0.20888
2,1,4,1,2,0.22322
2,1,4,1,2,0.19169
2,1,4,1,2,0.2163
2,1,4,1,2,0.21069
2,1,4,1,2,0.22188
2,1,4,1,2,0.20257
2,1,4,1,2,0.23287
2,1,4,1,2,0.20129
2,1,4,1,2,0.22979
2,1,4,1,2,0.19431
2,1,4,1,2,0.20548
2,1,4,1,2,0.18714
2,1,4,1,2,0.21861
2,1,4,1,2,0.18606
2,1,4,1,2,0.21751
2,1,4,1,2,0.19
2,1,4,1,2,0.21584
2,1,4,1,2,0.20394
2,1,4,1,2,0.21097
2,1,4,1,2,0.18576
2,1,4,1,2,0.21509
2,1,4,1,2,0.2066
2,1,4,1,2,0.22022
2,1,4,1,2,0.21542
2,1,4,1,2,0.21568
2,1,4,1,2,0.25271
2,1,4,1,2,0.22474
2,1,4,1,2,0.21866
2,1,4,1,2,0.21026
2,1,4,1,2,0.22579
2,1,4,1,2,0.22707
2,1,4,1,2,0.23399
2,1,4,1,2,0.21389
2,1,4,1,2,0.21304
2,1,4,1,2,0.22048
2,1,4,1,2,0.22633
2,1,4,1,2,0.20793
2,1,4,1,2,0.22919
2,1,4,1,2,0.20571
2,1,4,1,2,0.22684
2,1,4,1,2,0.21606
2,1,4,1,2,0.23183
2,1,4,1,2,0.21025
2,1,4,1,2,0.23344
2,1,4,1,2,0.21082
2,1,4,1,2,0.23352
2,1,4,1,2,0.21012
2,1,4,1,2,0.22993
2,1,4,1,2,0.20994
2,1,4,1,2,0.22373
2,1,4,1,2,0.20809
2,1,4,1,2,0.22007
2,1,4,1,2,0.20732
2,1,4,1,2,0.23086
2,1,4,1,2,0.19075
2,1,4,1,2,0.21819
2,1,4,1,2,0.18453
2,1,4,1,2,0.21254
2,1,4,1,2,0.18916
2,1,4,1,2,0.23213
2,1,4,1,2,0.20953
2,1,4,1,2,0.2293
2,1,4,1,2,0.21749
2,1,4,1,2,0.24115
2,1,4,1,2,0.19962
2,1,4,1,2,0.24887
2,1,4,1,2,0.20704
2,1,4,1,2,0.23383
2,1,4,1,2,0.18539
2,1,4,1,2,0.23412
2,1,4,1,2,0.23436
2,1,4,1,2,0.21811
2,1,4,1,2,0.19058
2,1,4,1,2,0.20092
2,1,4,1,2,0.23135
2,1,4,1,2,0.21577
2,1,4,1,2,0.22329
2,1,4,1,2,0.20298
2,1,4,1,2,0.24599
2,1,4,1,2,0.19148
2,1,4,1,2,0.24295
2,1,4,1,2,0.18149
2,1,4,1,2,0.23037
2,1,4,1,2,0.21233
2,1,4,1,2,0.19876
2,1,4,1,2,0.19603
2,1,4,1,2,0.23713
2,1,4,1,2,0.18108
2,1,4,1,2,0.20816
2,1,4,1,2,0.2011
2,1,4,1,2,0.26234
2,1,4,1,2,0.17632
2,1,4,1,2,0.22256
2,1,4,1,2,0.15203
2,1,4,1,2,0.24749
2,1,4,1,2,0.18802
2,1,4,1,2,0.24548
2,1,4,1,2,0.17319
2,1,4,1,2,0.23883
2,1,4,1,2,0.17171
2,1,4,1,2,0.24258
2,1,4,1,2,0.16794
2,1,4,1,2,0.23305
2,1,4,1,2,0.17608
2,1,4,1,2,0.24505
2,1,4,1,2,0.16756
2,1,4,1,2,0.25533
2,1,4,1,2,0.16059
2,1,4,1,2,0.22676
2,1,4,1,2,0.15658
2,1,4,1,2,0.22365
2,1,4,1,2,0.15873
2,1,4,1,2,0.23951
2,1,4,1,2,0.16083
2,1,4,1,2,0.22584
2,1,4,1,2,0.1596
2,1,4,1,2,0.21117
2,1,4,1,2,0.22553
2,1,4,1,2,0.20493
2,1,4,1,2,0.20466
2,1,4,1,2,0.20417
2,1,4,1,2,0.22504
2,1,4,1,2,0.19163
2,1,4,1,2,0.20856
2,1,4,1,2,0.19476
2,1,4,1,2,0.25205
2,1,4,1,2,0.21366
2,1,4,1,2,0.22974
2,1,4,1,2,0.20542
2,1,4,1,2,0.23282
2,1,4,1,2,0.21849
2,1,4,1,2,0.23922
2,1,4,1,2,0.20213
2,1,4,1,2,0.23719
2,1,4,1,2,0.20946
2,1,4,1,2,0.24771
2,1,4,1,2,0.20685
2,1,4,1,2,0.21222
2,1,4,1,2,0.20888
2,1,4,1,2,0.22322
2,1,4,1,2,0.19169
2,1,4,1,2,0.2163
2,1,4,1,2,0.21069
2,1,4,1,2,0.22188
2,1,4,1,2,0.20257
2,1,4,1,2,0.23287
2,1,4,1,2,0.20129
2,1,4,1,2,0.22979
2,1,4,1,2,0.19431
2,1,4,1,2,0.20548
2,1,4,1,2,0.18714
2,1,4,1,2,0.21861
2,1,4,1,2,0.18606
2,1,4,1,2,0.21751
2,1,4,1,2,0.19
2,1,4,1,2,0.21584
2,1,4,1,2,0.20394
2,1,4,1,2,0.21097
2,1,4,1,2,0.18576
2,1,4,1,2,0.21509
2,1,4,1,2,0.2066
2,1,4,2,1,0.22843
2,1,4,2,1,0.18845
2,1,4,2,1,0.2365
2,1,4,2,1,0.17083
2,1,4,2,1,0.23524
2,1,4,2,1,0.18724
2,1,4,2,1,0.21298
2,1,4,2,1,0.0036314
2,1,4,2,1,0.0032215
2,1,4,2,1,0.19571
2,1,4,2,1,0.20867
2,1,4,2,1,0.1767
2,1,4,2,1,0.19113
2,1,4,2,1,0.18623
2,1,4,2,1,0.22254
2,1,4,2,1,0.18877
2,1,4,2,1,0.22095
2,1,4,2,1,0.1731
2,1,4,2,1,0.20589
2,1,4,2,1,0.18892
2,1,4,2,1,0.20619
2,1,4,2,1,0.19696
2,1,4,2,1,0.19507
2,1,4,2,1,0.18928
2,1,4,2,1,0.19087
2,1,4,2,1,0.19343
2,1,4,2,1,0.18886
2,1,4,2,1,0.1873
2,1,4,2,1,0.22088
2,1,4,2,1,0.1956
2,1,4,2,1,0.22136
2,1,4,2,1,0.20653
2,1,4,2,1,0.22952
2,1,4,2,1,0.19791
2,1,4,2,1,0.2104
2,1,4,2,1,0.18451
2,1,4,2,1,0.20338
2,1,4,2,1,0.18596
2,1,4,2,1,0.20708
2,1,4,2,1,0.1851
2,1,4,2,1,0.21153
2,1,4,2,1,0.19659
2,1,4,2,1,0.20529
2,1,4,2,1,0.18236
2,1,4,2,1,0.18981
2,1,4,2,1,0.21224
2,1,4,2,1,0.20167
2,1,4,2,1,0.18022
2,1,4,2,1,0.013297
2,1,4,2,1,0.0038319
2,1,4,2,1,0.17665
2,1,4,2,1,0.19213
2,1,4,2,1,0.18097
2,1,4,2,1,0.194
2,1,4,2,1,0.18456
2,1,4,2,1,0.17489
2,1,4,2,1,0.18555
2,1,4,2,1,0.19532
2,1,4,2,1,0.18816
2,1,4,2,1,0.20116
2,1,4,2,1,0.19321
2,1,4,2,1,0.19597
2,1,4,2,1,0.18664
2,1,4,2,1,0.19601
2,1,4,2,1,0.18149
2,1,4,2,1,0.19702
2,1,4,2,1,0.20338
2,1,4,2,1,0.18818
2,1,4,2,1,0.20292
2,1,4,2,1,0.19458
2,1,4,2,1,0.19052
2,1,4,2,1,0.18841
2,1,4,2,1,0.19545
2,1,4,2,1,0.17138
2,1,4,2,1,0.18773
2,1,4,2,1,0.18278
2,1,4,2,1,0.20936
2,1,4,2,1,0.20232
2,1,4,2,1,0.20822
2,1,4,2,1,0.18951
2,1,4,2,1,0.19751
2,1,4,2,1,0.20772
2,1,4,2,1,0.18258
2,1,4,2,1,0.16818
2,1,4,2,1,0.20373
2,1,4,2,1,0.22081
2,1,4,2,1,0.18015
2,1,4,2,1,0.16848
2,1,4,2,1,0.19532
2,1,4,2,1,0.1848
2,1,4,2,1,0.19516
2,1,4,2,1,0.19271
2,1,4,2,1,0.21053
2,1,4,2,1,0.2067
2,1,4,2,1,0.19849
2,1,4,2,1,0.19576
2,1,4,2,1,0.1879
2,1,4,2,1,0.21471
2,1,4,2,1,0.22198
2,1,4,2,1,0.23175
2,1,4,2,1,0.23183
2,1,4,2,1,0.22193
2,1,4,2,1,0.23022
2,1,4,2,1,0.22206
2,1,4,2,1,0.21404
2,1,4,2,1,0.2198
2,1,4,2,1,0.22074
2,1,4,2,1,0.21362
2,1,4,2,1,0.22209
2,1,4,2,1,0.22449
2,1,4,2,1,0.20581
2,1,4,2,1,0.21801
2,1,4,2,1,0.21383
2,1,4,2,1,0.22528
2,1,4,2,1,0.20601
2,1,4,2,1,0.21688
2,1,4,2,1,0.21364
2,1,4,2,1,0.21185
2,1,4,2,1,0.21118
2,1,4,2,1,0.17254
2,1,4,2,1,0.18696
2,1,4,2,1,0.21104
2,1,4,2,1,0.22329
2,1,4,2,1,0.22625
2,1,4,2,1,0.22712
2,1,4,2,1,0.18754
2,1,4,2,1,0.21653
2,1,4,2,1,0.203
2,1,4,2,1,0.22155
2,1,4,2,1,0.21064
2,1,4,2,1,0.24254
2,1,4,2,1,0.21674
2,1,4,2,1,0.21785
2,1,4,2,1,0.19749
2,1,4,2,1,0.22221
2,1,4,2,1,0.18511
2,1,4,2,1,0.20881
2,1,4,2,1,0.17561
2,1,4,2,1,0.19657
2,1,4,2,1,0.17315
2,1,4,2,1,0.20247
2,1,4,2,1,0.19336
2,1,4,2,1,0.19233
2,1,4,2,1,0.20702
2,1,4,2,1,0.1962
2,1,4,2,1,0.18674
2,1,4,2,1,0.22843
2,1,4,2,1,0.18845
2,1,4,2,1,0.2365
2,1,4,2,1,0.17083
2,1,4,2,1,0.23524
2,1,4,2,1,0.18724
2,1,4,2,1,0.21298
2,1,4,2,1,0.0036314
2,1,4,2,1,0.0032215
2,1,4,2,1,0.19571
2,1,4,2,1,0.20867
2,1,4,2,1,0.1767
2,1,4,2,1,0.19113
2,1,4,2,1,0.18623
2,1,4,2,1,0.22254
2,1,4,2,1,0.18877
2,1,4,2,1,0.22095
2,1,4,2,1,0.1731
2,1,4,2,1,0.20589
2,1,4,2,1,0.18892
2,1,4,2,1,0.20619
2,1,4,2,1,0.19696
2,1,4,2,1,0.19507
2,1,4,2,1,0.18928
2,1,4,2,1,0.19087
2,1,4,2,1,0.19343
2,1,4,2,1,0.18886
2,1,4,2,1,0.1873
2,1,4,2,1,0.22088
2,1,4,2,1,0.1956
2,1,4,2,1,0.22136
2,1,4,2,1,0.20653
2,1,4,2,1,0.22952
2,1,4,2,1,0.19791
2,1,4,2,1,0.2104
2,1,4,2,1,0.18451
2,1,4,2,1,0.20338
2,1,4,2,1,0.18596
2,1,4,2,1,0.20708
2,1,4,2,1,0.1851
2,1,4,2,1,0.21153
2,1,4,2,1,0.19659
2,1,4,2,1,0.20529
2,1,4,2,1,0.18236
2,1,4,2,1,0.18981
2,1,4,2,1,0.21224
2,1,4,2,1,0.20167
2,1,4,2,1,0.18022
2,1,4,2,1,0.013297
2,1,4,2,1,0.0038319
2,1,4,2,1,0.17665
2,1,4,2,1,0.19213
2,1,4,2,1,0.18097
2,1,4,2,1,0.194
2,1,4,2,1,0.18456
2,1,4,2,1,0.17489
2,1,4,2,1,0.18555
2,1,4,2,1,0.19532
2,1,4,2,1,0.18816
2,1,4,2,1,0.20116
2,1,4,2,1,0.19321
2,1,4,2,1,0.19597
2,1,4,2,1,0.18664
2,1,4,2,1,0.19601
2,1,4,2,1,0.18149
2,1,4,2,1,0.19702
2,1,4,2,1,0.20338
2,1,4,2,1,0.18818
2,1,4,2,1,0.20292
2,1,4,2,1,0.19458
2,1,4,2,1,0.19052
2,1,4,2,1,0.18841
2,1,4,2,1,0.19545
2,1,4,2,1,0.17138
2,1,4,2,1,0.18773
2,1,4,2,1,0.18278
2,1,4,2,1,0.20936
2,1,4,2,1,0.20232
2,1,4,2,1,0.20822
2,1,4,2,1,0.18951
2,1,4,2,1,0.19751
2,1,4,2,1,0.20772
2,1,4,2,1,0.18258
2,1,4,2,1,0.16818
2,1,4,2,1,0.20373
2,1,4,2,1,0.22081
2,1,4,2,1,0.18015
2,1,4,2,1,0.16848
2,1,4,2,1,0.19532
2,1,4,2,1,0.1848
2,1,4,2,1,0.19516
2,1,4,2,1,0.19271
2,1,4,2,1,0.21053
2,1,4,2,1,0.2067
2,1,4,2,1,0.19849
2,1,4,2,1,0.19576
2,1,4,2,1,0.1879
2,1,4,2,1,0.21471
2,1,4,2,1,0.22198
2,1,4,2,1,0.23175
2,1,4,2,1,0.23183
2,1,4,2,1,0.22193
2,1,4,2,1,0.23022
2,1,4,2,1,0.22206
2,1,4,2,1,0.21404
2,1,4,2,1,0.2198
2,1,4,2,1,0.22074
2,1,4,2,1,0.21362
2,1,4,2,1,0.22209
2,1,4,2,1,0.22449
2,1,4,2,1,0.20581
2,1,4,2,1,0.21801
2,1,4,2,1,0.21383
2,1,4,2,1,0.22528
2,1,4,2,1,0.20601
2,1,4,2,1,0.21688
2,1,4,2,1,0.21364
2,1,4,2,1,0.21185
2,1,4,2,1,0.21118
2,1,4,2,1,0.17254
2,1,4,2,1,0.18696
2,1,4,2,1,0.21104
2,1,4,2,1,0.22329
2,1,4,2,1,0.22625
2,1,4,2,1,0.22712
2,1,4,2,1,0.18754
2,1,4,2,1,0.21653
2,1,4,2,1,0.203
2,1,4,2,1,0.22155
2,1,4,2,1,0.21064
2,1,4,2,1,0.24254
2,1,4,2,1,0.21674
2,1,4,2,1,0.21785
2,1,4,2,1,0.19749
2,1,4,2,1,0.22221
2,1,4,2,1,0.18511
2,1,4,2,1,0.20881
2,1,4,2,1,0.17561
2,1,4,2,1,0.19657
2,1,4,2,1,0.17315
2,1,4,2,1,0.20247
2,1,4,2,1,0.19336
2,1,4,2,1,0.19233
2,1,4,2,1,0.20702
2,1,4,2,1,0.1962
2,1,4,2,1,0.18674
2,1,4,2,2,0.21879
2,1,4,2,2,0.22035
2,1,4,2,2,0.20299
2,1,4,2,2,0.21296
2,1,4,2,2,0.20482
2,1,4,2,2,0.21642
2,1,4,2,2,0.21995
2,1,4,2,2,0.23597
2,1,4,2,2,0.20999
2,1,4,2,2,0.23734
2,1,4,2,2,0.2097
2,1,4,2,2,0.23365
2,1,4,2,2,0.23376
2,1,4,2,2,0.22779
2,1,4,2,2,0.22433
2,1,4,2,2,0.24433
2,1,4,2,2,0.21882
2,1,4,2,2,0.24466
2,1,4,2,2,0.19583
2,1,4,2,2,0.25068
2,1,4,2,2,0.21934
2,1,4,2,2,0.23129
2,1,4,2,2,0.21012
2,1,4,2,2,0.22658
2,1,4,2,2,0.23361
2,1,4,2,2,0.21797
2,1,4,2,2,0.23648
2,1,4,2,2,0.21952
2,1,4,2,2,0.21396
2,1,4,2,2,0.20483
2,1,4,2,2,0.20219
2,1,4,2,2,0.22987
2,1,4,2,2,0.21427
2,1,4,2,2,0.21669
2,1,4,2,2,0.21708
2,1,4,2,2,0.22983
2,1,4,2,2,0.20666
2,1,4,2,2,0.2286
2,1,4,2,2,0.21709
2,1,4,2,2,0.25938
2,1,4,2,2,0.22603
2,1,4,2,2,0.25388
2,1,4,2,2,0.23375
2,1,4,2,2,0.2582
2,1,4,2,2,0.22417
2,1,4,2,2,0.24206
2,1,4,2,2,0.23002
2,1,4,2,2,0.25664
2,1,4,2,2,0.22899
2,1,4,2,2,0.2525
2,1,4,2,2,0.23537
2,1,4,2,2,0.2325
2,1,4,2,2,0.24777
2,1,4,2,2,0.2
2,1,4,2,2,0.20026
2,1,4,2,2,0.21535
2,1,4,2,2,0.19954
2,1,4,2,2,0.22671
2,1,4,2,2,0.20654
2,1,4,2,2,0.19218
2,1,4,2,2,0.19785
2,1,4,2,2,0.21037
2,1,4,2,2,0.20392
2,1,4,2,2,0.18685
2,1,4,2,2,0.20604
2,1,4,2,2,0.19741
2,1,4,2,2,0.20072
2,1,4,2,2,0.21909
2,1,4,2,2,0.19174
2,1,4,2,2,0.18217
2,1,4,2,2,0.21081
2,1,4,2,2,0.20168
2,1,4,2,2,0.21643
2,1,4,2,2,0.20957
2,1,4,2,2,0.22056
2,1,4,2,2,0.20768
2,1,4,2,2,0.2217
2,1,4,2,2,0.2026
2,1,4,2,2,0.1944
2,1,4,2,2,0.20767
2,1,4,2,2,0.214
2,1,4,2,2,0.1966
2,1,4,2,2,0.21955
2,1,4,2,2,0.21604
2,1,4,2,2,0.21601
2,1,4,2,2,0.20583
2,1,4,2,2,0.21532
2,1,4,2,2,0.20072
2,1,4,2,2,0.22196
2,1,4,2,2,0.21282
2,1,4,2,2,0.21996
2,1,4,2,2,0.20807
2,1,4,2,2,0.20706
2,1,4,2,2,0.20028
2,1,4,2,2,0.21267
2,1,4,2,2,0.19245
2,1,4,2,2,0.22255
2,1,4,2,2,0.222
2,1,4,2,2,0.22651
2,1,4,2,2,0.2057
2,1,4,2,2,0.22597
2,1,4,2,2,0.2136
2,1,4,2,2,0.23606
2,1,4,2,2,0.23269
2,1,4,2,2,0.22965
2,1,4,2,2,0.23671
2,1,4,2,2,0.23373
2,1,4,2,2,0.23243
2,1,4,2,2,0.2566
2,1,4,2,2,0.23283
2,1,4,2,2,0.25875
2,1,4,2,2,0.26235
2,1,4,2,2,0.23863
2,1,4,2,2,0.24399
2,1,4,2,2,0.23854
2,1,4,2,2,0.23261
2,1,4,2,2,0.24702
2,1,4,2,2,0.23195
2,1,4,2,2,0.23807
2,1,4,2,2,0.24007
2,1,4,2,2,0.2468
2,1,4,2,2,0.21418
2,1,4,2,2,0.23978
2,1,4,2,2,0.24121
2,1,4,2,2,0.22027
2,1,4,2,2,0.24215
2,1,4,2,2,0.23495
2,1,4,2,2,0.2565
2,1,4,2,2,0.24314
2,1,4,2,2,0.25763
2,1,4,2,2,0.24083
2,1,4,2,2,0.26342
2,1,4,2,2,0.22785
2,1,4,2,2,0.24998
2,1,4,2,2,0.23673
2,1,4,2,2,0.24017
2,1,4,2,2,0.24199
2,1,4,2,2,0.24705
2,1,4,2,2,0.27157
2,1,4,2,2,0.25469
2,1,4,2,2,0.26114
2,1,4,2,2,0.22801
2,1,4,2,2,0.26397
2,1,4,2,2,0.2488
2,1,4,2,2,0.2526
2,1,4,2,2,0.25786
2,1,4,2,2,0.25539
2,1,4,2,2,0.24307
2,1,4,2,2,0.2533
2,1,4,2,2,0.2516
2,1,4,2,2,0.24536
2,1,4,2,2,0.21879
2,1,4,2,2,0.22035
2,1,4,2,2,0.20299
2,1,4,2,2,0.21296
2,1,4,2,2,0.20482
2,1,4,2,2,0.21642
2,1,4,2,2,0.21995
2,1,4,2,2,0.23597
2,1,4,2,2,0.20999
2,1,4,2,2,0.23734
2,1,4,2,2,0.2097
2,1,4,2,2,0.23365
2,1,4,2,2,0.23376
2,1,4,2,2,0.22779
2,1,4,2,2,0.22433
2,1,4,2,2,0.24433
2,1,4,2,2,0.21882
2,1,4,2,2,0.24466
2,1,4,2,2,0.19583
2,1,4,2,2,0.25068
2,1,4,2,2,0.21934
2,1,4,2,2,0.23129
2,1,4,2,2,0.21012
2,1,4,2,2,0.22658
2,1,4,2,2,0.23361
2,1,4,2,2,0.21797
2,1,4,2,2,0.23648
2,1,4,2,2,0.21952
2,1,4,2,2,0.21396
2,1,4,2,2,0.20483
2,1,4,2,2,0.20219
2,1,4,2,2,0.22987
2,1,4,2,2,0.21427
2,1,4,2,2,0.21669
2,1,4,2,2,0.21708
2,1,4,2,2,0.22983
2,1,4,2,2,0.20666
2,1,4,2,2,0.2286
2,1,4,2,2,0.21709
2,1,4,2,2,0.25938
2,1,4,2,2,0.22603
2,1,4,2,2,0.25388
2,1,4,2,2,0.23375
2,1,4,2,2,0.2582
2,1,4,2,2,0.22417
2,1,4,2,2,0.24206
2,1,4,2,2,0.23002
2,1,4,2,2,0.25664
2,1,4,2,2,0.22899
2,1,4,2,2,0.2525
2,1,4,2,2,0.23537
2,1,4,2,2,0.2325
2,1,4,2,2,0.24777
2,1,4,2,2,0.2
2,1,4,2,2,0.20026
2,1,4,2,2,0.21535
2,1,4,2,2,0.19954
2,1,4,2,2,0.22671
2,1,4,2,2,0.20654
2,1,4,2,2,0.19218
2,1,4,2,2,0.19785
2,1,4,2,2,0.21037
2,1,4,2,2,0.20392
2,1,4,2,2,0.18685
2,1,4,2,2,0.20604
2,1,4,2,2,0.19741
2,1,4,2,2,0.20072
2,1,4,2,2,0.21909
2,1,4,2,2,0.19174
2,1,4,2,2,0.18217
2,1,4,2,2,0.21081
2,1,4,2,2,0.20168
2,1,4,2,2,0.21643
2,1,4,2,2,0.20957
2,1,4,2,2,0.22056
2,1,4,2,2,0.20768
2,1,4,2,2,0.2217
2,1,4,2,2,0.2026
2,1,4,2,2,0.1944
2,1,4,2,2,0.20767
2,1,4,2,2,0.214
2,1,4,2,2,0.1966
2,1,4,2,2,0.21955
2,1,4,2,2,0.21604
2,1,4,2,2,0.21601
2,1,4,2,2,0.20583
2,1,4,2,2,0.21532
2,1,4,2,2,0.20072
2,1,4,2,2,0.22196
2,1,4,2,2,0.21282
2,1,4,2,2,0.21996
2,1,4,2,2,0.20807
2,1,4,2,2,0.20706
2,1,4,2,2,0.20028
2,1,4,2,2,0.21267
2,1,4,2,2,0.19245
2,1,4,2,2,0.22255
2,1,4,2,2,0.222
2,1,4,2,2,0.22651
2,1,4,2,2,0.2057
2,1,4,2,2,0.22597
2,1,4,2,2,0.2136
2,1,4,2,2,0.23606
2,1,4,2,2,0.23269
2,1,4,2,2,0.22965
2,1,4,2,2,0.23671
2,1,4,2,2,0.23373
2,1,4,2,2,0.23243
2,1,4,2,2,0.2566
2,1,4,2,2,0.23283
2,1,4,2,2,0.25875
2,1,4,2,2,0.26235
2,1,4,2,2,0.23863
2,1,4,2,2,0.24399
2,1,4,2,2,0.23854
2,1,4,2,2,0.23261
2,1,4,2,2,0.24702
2,1,4,2,2,0.23195
2,1,4,2,2,0.23807
2,1,4,2,2,0.24007
2,1,4,2,2,0.2468
2,1,4,2,2,0.21418
2,1,4,2,2,0.23978
2,1,4,2,2,0.24121
2,1,4,2,2,0.22027
2,1,4,2,2,0.24215
2,1,4,2,2,0.23495
2,1,4,2,2,0.2565
2,1,4,2,2,0.24314
2,1,4,2,2,0.25763
2,1,4,2,2,0.24083
2,1,4,2,2,0.26342
2,1,4,2,2,0.22785
2,1,4,2,2,0.24998
2,1,4,2,2,0.23673
2,1,4,2,2,0.24017
2,1,4,2,2,0.24199
2,1,4,2,2,0.24705
2,1,4,2,2,0.27157
2,1,4,2,2,0.25469
2,1,4,2,2,0.26114
2,1,4,2,2,0.22801
2,1,4,2,2,0.26397
2,1,4,2,2,0.2488
2,1,4,2,2,0.2526
2,1,4,2,2,0.25786
2,1,4,2,2,0.25539
2,1,4,2,2,0.24307
2,1,4,2,2,0.2533
2,1,4,2,2,0.2516
2,1,4,2,2,0.24536
2,1,4,3,1,0.22127
2,1,4,3,1,0.19022
2,1,4,3,1,0.21082
2,1,4,3,1,0.19236
2,1,4,3,1,0.1891
2,1,4,3,1,0.18937
2,1,4,3,1,0.20699
2,1,4,3,1,0.19697
2,1,4,3,1,0.2032
2,1,4,3,1,0.1964
2,1,4,3,1,0.19752
2,1,4,3,1,0.2097
2,1,4,3,1,0.17167
2,1,4,3,1,0.19777
2,1,4,3,1,0.19711
2,1,4,3,1,0.182
2,1,4,3,1,0.18344
2,1,4,3,1,0.19202
2,1,4,3,1,0.20591
2,1,4,3,1,0.17936
2,1,4,3,1,0.19617
2,1,4,3,1,0.18603
2,1,4,3,1,0.18685
2,1,4,3,1,0.1913
2,1,4,3,1,0.19062
2,1,4,3,1,0.17382
2,1,4,3,1,0.18309
2,1,4,3,1,0.17227
2,1,4,3,1,0.18227
2,1,4,3,1,0.18993
2,1,4,3,1,0.21344
2,1,4,3,1,0.17396
2,1,4,3,1,0.1863
2,1,4,3,1,0.17793
2,1,4,3,1,0.17533
2,1,4,3,1,0.17203
2,1,4,3,1,0.18574
2,1,4,3,1,0.1778
2,1,4,3,1,0.17957
2,1,4,3,1,0.17391
2,1,4,3,1,0.18011
2,1,4,3,1,0.18803
2,1,4,3,1,0.17987
2,1,4,3,1,0.19268
2,1,4,3,1,0.1889
2,1,4,3,1,0.18499
2,1,4,3,1,0.18934
2,1,4,3,1,0.18566
2,1,4,3,1,0.17006
2,1,4,3,1,0.18497
2,1,4,3,1,0.18785
2,1,4,3,1,0.1969
2,1,4,3,1,0.21664
2,1,4,3,1,0.21134
2,1,4,3,1,0.19694
2,1,4,3,1,0.20998
2,1,4,3,1,0.20698
2,1,4,3,1,0.20894
2,1,4,3,1,0.20378
2,1,4,3,1,0.22348
2,1,4,3,1,0.21814
2,1,4,3,1,0.19454
2,1,4,3,1,0.19704
2,1,4,3,1,0.18786
2,1,4,3,1,0.19919
2,1,4,3,1,0.20966
2,1,4,3,1,0.21666
2,1,4,3,1,0.21192
2,1,4,3,1,0.21461
2,1,4,3,1,0.20558
2,1,4,3,1,0.21586
2,1,4,3,1,0.20459
2,1,4,3,1,0.20096
2,1,4,3,1,0.20129
2,1,4,3,1,0.1989
2,1,4,3,1,0.21258
2,1,4,3,1,0.21576
2,1,4,3,1,0.19802
2,1,4,3,1,0.20594
2,1,4,3,1,0.19964
2,1,4,3,1,0.19696
2,1,4,3,1,0.19036
2,1,4,3,1,0.19361
2,1,4,3,1,0.19923
2,1,4,3,1,0.2028
2,1,4,3,1,0.19323
2,1,4,3,1,0.19103
